,Date,User,Tweet
281,2023-02-23 07:31:41+00:00,TimesNow,"A massive protest was held by BJP workers demanding the resignation of Delhi's deputy chief minister, Manish Sisodia, for his alleged involvement in the snoop gate case.

@RishabhMPratap shares the latest updates from ground zero. https://t.co/9qIr5h7hip"
282,2023-02-23 07:30:17+00:00,TimesNow,"95% WhatsApp users in India bombarded with pesky messages daily.

https://t.co/6jaQYzLz0k"
283,2023-02-23 07:30:00+00:00,TimesNow,"'Cricket is his top priority': Ravindra Jadeja's wife opens up about star all-rounder's sensational comeback.

https://t.co/qhKLMYLEU6"
284,2023-02-23 07:26:19+00:00,TimesNow,"High drama at MCD House: AAP-BJP councillors exchange blows, podium breaks | WATCH

#MCD #AAP #BJP 
https://t.co/TggfUBvHmV"
285,2023-02-23 07:24:29+00:00,TimesNow,"'Attacks Rising': Thousands of Christians Protest In Delhi Amid Conversion Row, What's The Reality?

#TNDIGITALVIDEO #Conversion https://t.co/3Mz1JWo7zB"
286,2023-02-23 07:21:00+00:00,TimesNow,"NIA hits terror-gangster network: Bishnoi gang associates among 6 held.

#NIA 
https://t.co/1cuHjYrpAN"
287,2023-02-23 07:20:14+00:00,TimesNow,"'Humein sirf PM Modi chahiye...': Pakistani man's desperate plea goes viral | WATCH

#PMModi #Pakistan 
https://t.co/FeQ89zCwrm"
288,2023-02-23 07:20:04+00:00,TimesNow,"Chairman of the Media and Publicity Department of the Congress, Pawan Khera, was reportedly asked to get off the Raipur-bound IndiGo 6E204 flight at Delhi airport.

How dare they not allow Pawan Khera to board his flight?: @drshamamohd https://t.co/WIi2qVfD5P"
289,2023-02-23 07:19:31+00:00,TimesNow,"'I eat beef too, no restriction in Meghalaya': State BJP chief's remarks draw ire.

https://t.co/bjlOLti2rA"
290,2023-02-23 07:16:21+00:00,TimesNow,"Wanted In India, Top Hizbul Terrorist Bashir Ahmad Shot Dead In Pakistan, This Is How He Was Killed.

#TNDIGITALVIDEOS #Pakistan https://t.co/5GEtGXLNZD"
291,2023-02-23 07:08:38+00:00,TimesNow,"The PA of CM Arvind Kejriwal is being questioned by the ED in connection with its ongoing probe into the excise scam. 

AAP should answer why they gave ""thekas"" to blacklisted companies &amp; why they pulled back their excise policy after L-G ordered an inquiry: @HarishKhuranna https://t.co/1UOwUfFSDc"
292,2023-02-23 07:05:03+00:00,TimesNow,"The ED is quizzing the PA of Delhi CM Arvind Kejriwal in connection with its ongoing probe into the excise scam. 

Who is involved, and to what extent will be revealed only after questioning takes place in this case? Arvind Kejriwal should also be probed...: @mssirsa

@roypranesh https://t.co/6o3v74LBCY"
293,2023-02-23 06:59:33+00:00,TimesNow,"The ED is quizzing the PA of Delhi CM Arvind Kejriwal in connection with its ongoing probe into the excise scam. 

Those who have done no wrong should not be afraid of anything: @hansrajhansHRH

@kritsween receives the latest updates from @Mishra1anuj and @bhavatoshsingh. https://t.co/5UvFMaK9Iq"
294,2023-02-23 06:46:39+00:00,TimesNow,"The Enforcement Directorate summoned the PA of Delhi Chief Minister Arvind Kejriwal for questioning in connection with its ongoing probe into the excise scam.

@roypranesh shares the latest updates with @kritsween https://t.co/LXHF168cKn"
295,2023-02-23 06:32:27+00:00,TimesNow,"The jail cell of conman Sukesh Chandrashekhar was raided by prison officials, and huge sums of money and luxury items were also recovered.

@prathibhatweets &amp; @roypranesh share more intrinsic details of the VVIP treatment that conman Sukesh was getting inside the Mandoli Jail. https://t.co/MOhx7B7WRF"
296,2023-02-23 06:24:31+00:00,TimesNow,"Times Now accesses the jail cell video of conman Sukesh Chandrashekhar. His cell was raided by officials, and huge sums of money and luxury items were also recovered. He was earlier arrested by the ED in a PMLA for duping Aditi Singh, the wife of Malvinder Singh

@prathibhatweets https://t.co/F9KM6BeQf9"
297,2023-02-23 06:03:27+00:00,TimesNow,"The Apex Court upheld the Madras HC order that restored EPS as the AIADMK party’s single leader.

It is a slap in the face of the DMK &amp; the traitors of the AIADMK. DMK planted &amp; used all the means and ways to spread it... Finally, justice is delivered: @KovaiSathyan

@dharannniii https://t.co/YBHK6MkR2S"
298,2023-02-23 05:51:03+00:00,TimesNow,"The Supreme Court upheld the Madras High Court order that restored EPS as the AIADMK party's sole leader, providing relief to former Tamil Nadu CM Edappadi K Palaniswami. 

Tamil Nadu will now have an effective opposition under the leadership of EPS: @americai

@sreeprapanch https://t.co/VOv8TH6Jkz"
299,2023-02-23 05:46:27+00:00,TimesNow,"Did Pak Army’s Stooges Murder A Baloch Woman And Her Two Sons To Protect ‘Abusive’ Minister?

#TNDIGITALVIDEOS #Pakistan https://t.co/MRmXoWexUt"
300,2023-02-23 05:43:51+00:00,TimesNow,"India’s External Affairs Minister S Jaishankar has made startling claims against Indira and Rajiv Gandhi. Talking about his father, the EAM claimed that his father, K Subrahmanyam, was removed from the post of Secretary by Indira Gandhi. https://t.co/BboXOkRsxh"
301,2023-02-23 05:34:24+00:00,TimesNow,"#SCSetbackForUddhav

The Apex Court refused to stay the EC's order granting the ""Shiv Sena"" party name and symbol to the Shinde group.

I welcome the decision, and people are happy with the decision: Shinde

CM Eknath Shinde in an exclusive conversation with @Journo_Swarali https://t.co/dVClsxcATQ"
302,2023-02-23 05:13:55+00:00,TimesNow,"India has three major pillars for green growth and energy transition. This budget will help India play a major role in leading the global energy market: Narendra Modi, Prime Minister of India https://t.co/wkDHG7Tezw"
303,2023-02-23 05:04:24+00:00,TimesNow,"AAP leaders hold a press conference on the Delhi MCD chaos.

They (BJP) are unwilling to accept the people's mandate: Sanjay Singh

We would request the BJP to accept their defeat &amp; play the role of good opposition: Atishi

@aishwaryajain shares more details with@prathibhatweets https://t.co/9oyC93zXjy"
304,2023-02-23 04:52:06+00:00,TimesNow,"The great-grandson of Rajagopalachari, CR Kesavan, quits Congress.

Any effective opposition party should have a very clearly defined narrative and vision, and they should take up people-centric issues in a very pragmatic way, but Congress has nothing of the sort: C. R. Kesavan https://t.co/ekltu67mVw"
305,2023-02-23 04:38:33+00:00,TimesNow,"BJP councilors sat on dharna outside the Delhi MCD. Councilors of the Aam Aadmi Party (AAP) and the Bharatiya Janata Party (BJP) clashed over the election to pick the six members of the apex-decision-making standing committee.

@malhotrashivya shares more details. https://t.co/wINPSIcLLs"
306,2023-02-23 04:15:43+00:00,TimesNow,"In a major setback to the Congress party, the great-grandson of C. Rajagopalachari, CR Kesavan, resigned from the Congress party. In his resignation letter, Kesavan said he has not seen any ""vestige of the value"" that made him work for the party for over two decades. https://t.co/U8Ae1iQlHR"
307,2023-02-23 04:12:23+00:00,TimesNow,"The DRI busted a gold smuggling syndicate of Sudanese nationals operating through the Nepal border. The DRI officials seized 101.7 kg of smuggled gold worth approximately Rs 51 crore in interceptions in Patna, Pune, and Mumbai. 

@anchoramitaw shares more details. https://t.co/9UgSNLoshJ"
308,2023-02-23 03:44:23+00:00,TimesNow,"Chaos inside the MCD house continues even after the election of the mayor. The house was adjourned for the 13th time. Videos showed BJP and AAP councilors engaging in a violent confrontation. 

@aishvaryjain updates @anchoramitaw and @MalhotraShivya on the latest developments. https://t.co/gTjCg2jmUi"
309,2023-02-23 03:28:01+00:00,TimesNow,"According to the US Geological Survey, a 6.8-magnitude earthquake struck eastern Tajikistan. The earthquake struck at a depth of roughly 20.5 kilometres at 5:37 a.m. local time.

@anchoramitaw and @malhotrashivya share more details. https://t.co/TweHefIgpI"
310,2023-02-23 03:09:11+00:00,TimesNow,"The ED arrested Virendra K. Ram, the chief engineer at the Jharkhand rural development department, in a money laundering case linked to alleged irregularities in the implementation of MGNAREGA. Expensive cars and jewelry were also recovered from the accused.

@MalhotraShivya https://t.co/OHwZ4PcT3V"
311,2023-02-23 02:57:12+00:00,TimesNow,"The Rajasthan Police have identified and released the pictures of eight key accused involved in the abduction and killing of two youths in Bhiwani. Meanwhile, the Hindu outfits across Haryana are up against the Rajasthan Police and have sought the transfer of the case to the CBI. https://t.co/T0R92DYgpz"
312,2023-02-23 02:55:00+00:00,TimesNow,"Woman kills husband by stabbing him with pair of scissors after heated argument in Assam

https://t.co/eSNj9fBClX"
313,2023-02-23 02:49:56+00:00,TimesNow,"The newly elected Delhi mayor claimed that she was attacked by BJP councilors. AAP and BJP councilors were seen hurling water bottles at each other inside the MCD House.

@aishvaryjain shares the latest updates with @anchoramitaw. https://t.co/UuFpD5z1uF"
314,2023-02-23 02:45:00+00:00,TimesNow,"'People rejected Mama but...': Congress' Bhupesh Baghel predicts outcome of MP elections

https://t.co/ALT0O8leRV"
315,2023-02-23 02:35:00+00:00,TimesNow,"Romelu Lukaku fires Inter past Porto to boost Champions League hopes

https://t.co/has24KfxtI"
316,2023-02-23 02:30:00+00:00,TimesNow,"China shook by earthquake of magnitude 7.3 near Tajikistan border

https://t.co/mHPycPhCVR"
317,2023-02-23 02:20:00+00:00,TimesNow,"Pep Guardiola's Manchester City held at Leipzig in Champions League

https://t.co/Oxke7nShOu"
318,2023-02-23 02:00:00+00:00,TimesNow,"'Remarkable progress': Bill Gates says India is a model for world, 'gives hope for future'

https://t.co/mg2ZXah9Y8"
319,2023-02-23 01:50:00+00:00,TimesNow,"Harsh winter storm grips US; over 1,500 flights cancelled, powerlines toppled in California - SEE PICS

https://t.co/9Br6mWF1ME"
320,2023-02-23 01:40:00+00:00,TimesNow,"6.8 magnitude earthquake shakes Tajikistan

https://t.co/HokRCmmTqQ"
321,2023-02-23 01:30:00+00:00,TimesNow,"#Microsoft's Bing AI now becomes available on iPhone and Android devices: How to use Bing.

https://t.co/jEyhZ6D8Fg"
322,2023-02-23 01:00:00+00:00,TimesNow,"India buying oil from Russia none of our business; Chinese aggression to be on Scholz's agenda: Germany Ambassador

https://t.co/DwgUqTaYJC"
323,2023-02-23 00:30:00+00:00,TimesNow,"PhysicsWallah CEO Alakh Pandey started his career at age of 22, check his education qualification and more.

https://t.co/RPSBmb8AH0"
324,2023-02-23 00:00:01+00:00,TimesNow,"Backstreet Boys return to India after 13 years with DNA World Tour. Details inside

https://t.co/bNfTfMmOQ8"
325,2023-02-22 23:30:00+00:00,TimesNow,"Jansen Panettiere, The Walking Dead fame, dies at 28.

https://t.co/Px6cF7C08p"
326,2023-02-22 23:00:01+00:00,TimesNow,"#VIDEO: Horrific car accident in Kerala caught on camera; woman hangs out of car after it topples.

https://t.co/TcehJN5ATB"
327,2023-02-22 22:30:00+00:00,TimesNow,"Beware! Study says an HIV drug could give you high BP.

https://t.co/I1yKtfBlve"
328,2023-02-22 22:00:01+00:00,TimesNow,"Ganapath motion poster out: Amitabh Bachchan joins Tiger Shroff, Kriti Sanon, film to release on Dussehra.

https://t.co/ShJkB7ccT4"
329,2023-02-22 21:30:00+00:00,TimesNow,"#AAP's Aaley Mohammad Iqbal is Delhi's new deputy mayor.

https://t.co/sdqTtpdZa0"
330,2023-02-22 21:00:02+00:00,TimesNow,"MP finds hair in Emirates Airline food, lashes out in #Viral #Tweet.

https://t.co/9a1adCK7no"
331,2023-02-22 20:30:00+00:00,TimesNow,"Tata Steel bonds: Company to seek banker bids for Rs 2,150 cr bonds on Feb 24 - Check other details

https://t.co/U2GtJPLDVu"
332,2023-02-22 20:00:01+00:00,TimesNow,"Ranbir Kapoor to start shooting for Sourav Ganguly’s biopic in Kolkata soon: Report

https://t.co/UQnP3KLSc5"
333,2023-02-22 19:30:00+00:00,TimesNow,"Suniel Shetty likes Aakash Chopra's tweet defending KL Rahul amid ex- opener's Twitter war with Venkatesh Prasad.

https://t.co/9yOhUq4jeq"
334,2023-02-22 19:00:03+00:00,TimesNow,"Can’t crack 10,000 steps in a day? Try these simple tricks to increase your count for weight loss.

https://t.co/JKAALQXkmN"
335,2023-02-22 18:30:00+00:00,TimesNow,"Personality test: The first image you see can reveal what type of romantic partner suits your character.

https://t.co/pyVL2sXRX0"
336,2023-02-22 18:28:10+00:00,TimesNow,"Andhra Pradesh is committed to becoming the chosen investment destination in India for tourism &amp; hospitality with a conducive business environment.

Here's a report- WATCH.

#AndhraPradesh #APGIS2023 https://t.co/tn2E91J4PF"
337,2023-02-22 18:23:12+00:00,TimesNow,"#SeattleCasteBanRow

#Seattle becomes the first US city to ban caste-based bias, resolution moved by an Indian-American politician #KshamaSawant has sparked a debate.

@PriyaBahal22 shares more details. https://t.co/BOqvd893yR"
338,2023-02-22 18:22:17+00:00,TimesNow,"#BhiwaniMurdersTwist

Rajasthan Police releases a poster of 8 new suspects. According to sources, they are the rivals of Monu Manesar, who tried to frame Manesar for the twin murders.

Here's what Bharatpur IG told @priyanktripathi- Listen in.

@PriyaBahal22 shares details. https://t.co/s0kFxFPLNo"
339,2023-02-22 18:20:04+00:00,TimesNow,"Ruckus between #BJP &amp; #AAP members inside the MCD house over the election of members of the standing committee- WATCH.

Councilors threw food items, water bottles, paper balls at each other inside the House:  @nagar_pulkit shares the latest updates.

@kmayank9 | @PriyaBahal22 https://t.co/6kyxeQuGqM"
340,2023-02-22 18:20:00+00:00,TimesNow,"#Karnataka: Body parts of man found in drain in Mandya; police yet to find head and torso.

https://t.co/sLRcjWT4O3"
341,2023-02-22 18:14:52+00:00,TimesNow,"Drama inside MCD House!

AAP-BJP Councillors come to blows- Councillors slapped, water bottles &amp; paper balls thrown [WATCH]

@kmayank9 &amp; @nagar_pulkit join @PriyaBahal22 with the latest updates.

#AAP #BJP #MCDHouse https://t.co/A7zqNpMI1Z"
342,2023-02-22 18:10:00+00:00,TimesNow,"Craving Korean food? Try these popular restaurants in Delhi-NCR

https://t.co/HDAjrHlrA1"
343,2023-02-22 18:08:38+00:00,TimesNow,"BJP Councillors tried to attack me: Delhi Mayor #ShellyOberoi 

https://t.co/rQYy3b50k9"
344,2023-02-22 18:05:25+00:00,TimesNow,"High drama inside #MCD House: AAP-BJP Councillors come to blows after Delhi Mayor #ShellyOberoi alleged that ' BJP Councillors tried to attack her'.

BJP will leave no stone unturned to disrupt the House: @drjoshipiyush

Here's what BJP's @rpsinghkhalsa has to say about the same. https://t.co/9RYGBpeXUS"
345,2023-02-22 18:00:02+00:00,TimesNow,"Fasting may help improve immune system; 3 reasons why one should fast at least once a week or a month.

https://t.co/8IM8lertQY"
346,2023-02-22 17:58:39+00:00,TimesNow,"Ruckus inside #MCD house: #AAP mayor claims attack by BJP.

""BJP Councillors tried to attack me while I was conducting Standing Committee elections. This is the extent of BJP’s 'Gundagardi'...,"" Delhi Mayor #ShellyOberoi tweets.

@kmayank9 | @PriyaBahal22 https://t.co/WdZbaolre8"
347,2023-02-22 17:51:49+00:00,TimesNow,"#SCSetbackForUddhav

@Sanju_Verma_ explains why Eknath Shinde will continue to have the 'bow &amp; arrow' symbol- WATCH.

OP Rawat (Former Election Commissioner of India) also joins the discussion on @TheNewshour AGENDA.

@PadmajaJoshi https://t.co/6HV5AGgBGU"
348,2023-02-22 17:50:00+00:00,TimesNow,"#MasterChefIndia: Chef Kunal Kapur returns as guest for The Taste of India challenge. Details inside.

https://t.co/7dPpSb3YuM"
349,2023-02-22 17:49:12+00:00,TimesNow,"IVF Sakhi: Starting with IVF Treatment? Beginner’s Guide on what it is and what to expect

#IVFSakhi 

https://t.co/W9e3ybTHuP"
350,2023-02-22 17:45:47+00:00,TimesNow,"#SCSetbackForUddhav

All the letters of support or affidavit by the 22 lakh workers were ignored by the Election Commission: Shailesh Pandey, Leader, UBT 

EC has no mechanism to scrutinize these affidavits: OP Rawat, Former Election Commissioner of India

@PadmajaJoshi https://t.co/1Pp5XzaeAS"
351,2023-02-22 17:40:00+00:00,TimesNow,"#BiggBoss16's Shiv Thakare exposes Salman Khan's off-screen personality: As a human being...

https://t.co/I38xIIPL2x"
352,2023-02-22 17:37:55+00:00,TimesNow,"#SCSetbackForUddhav

EC wanted that both factions to produce evidence in their favour... But later the only test to solve this was by a legislative majority, which was in favour of Eknath Shinde: OP Rawat, Former Election Commissioner of India

@thenewshour AGENDA | @PadmajaJoshi https://t.co/iHYqWdujnZ"
353,2023-02-22 17:33:20+00:00,TimesNow,"The murderers accused in the Bhiwani death were informants of the Haryana Police revealed DSP Firozpur Jhirka in an Exclusive conversation with @tejshreethought. He admitted that the accused often accompanied the police on raids against cow smugglers.

Watch this Exclusive report https://t.co/PrDkcCyjIy"
354,2023-02-22 17:30:29+00:00,TimesNow,"#SCSetbackForUddhav

The split which has been brought by Eknath Shinde camp under the instructions of BJP is total destruction of the mandate given to Shiv Sena: Chandra Shekhar Jha, Shiv Sena, UBT

Watch @TheNewshour AGENDA with @PadmajaJoshi https://t.co/NEgHBdcBo1"
355,2023-02-22 17:30:00+00:00,TimesNow,"Vijay Sethupathi is a foodie and doesn't believe in diets. Yes, he's just like us.

https://t.co/d8oDGmuJQo"
356,2023-02-22 17:27:16+00:00,TimesNow,"#SCSetbackForUddhav

'Bow &amp; arrow' symbol continues to be with Eknath Shinde &amp; that's a huge victory: @Sanju_Verma_

She further adds that 'Uddhav faction tried to play down the fact that 73% of Uddhav Thackeray's erstwhile MLAs deserted him on the grounds of incompetence' https://t.co/MxS93wKtIs"
357,2023-02-22 17:20:42+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @thenewshour AGENDA with @PadmajaJoshi https://t.co/RSq950HV1Z"
358,2023-02-22 17:20:26+00:00,TimesNow,"#SeattleCasteRow

The comment on 'Hindus are sick people of India' came from Dr. Ambedkar's annihilation of caste. Caste is a grid in a hierarchy: @surajyengde

American law does not presume oppressor or oppressed status that is something unique to Indian law:  @SuhagAShukla https://t.co/aXpO9IcR5F"
359,2023-02-22 17:15:17+00:00,TimesNow,"#SeattleCasteRow

From 6th grade onwards in this country, caste is taught as something that is inherent to Hinduism as well as to Indian society: @SuhagAShukla

@PadmajaJoshi | @TheNewshour AGENDA https://t.co/SdJ9lMAfgx"
360,2023-02-22 17:04:16+00:00,TimesNow,"#SeattleCasteRow

Since 1905, there has been a surge within the White supremacist republic of America for the Indian community to adjust. They provided a space for people to exist alongside their superior caste identity assimilated into racialization: @surajyengde

@PadmajaJoshi https://t.co/sO2TZAd1Cg"
361,2023-02-22 16:56:23+00:00,TimesNow,"#SeattleCasteRow

Seattle Bans Caste Discrimination 

Supporters: Will Protect Victims 

Hindu Groups Allege Targeting... 'Bid To Malign One Community'

Promoting Parity Or Prejudice?

Watch @thenewshour AGENDA with @PadmajaJoshi https://t.co/XTKLqppICu"
362,2023-02-22 16:55:29+00:00,TimesNow,"#SCSetbackForUddhav

People of Maharashtra has seen what BJP is capable of doing &amp; what it does. BJP has exposed itself. There will be a massive empathy wave for Uddhav camp: Lokesh Jindal (Congress) slams BJP.

Krishna Hegde, Shiv Sena (Shinde Camp) also joins the discussion. https://t.co/jY4QzURNQK"
363,2023-02-22 16:55:00+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10:30 PM https://t.co/I9YCi2BJp0"
364,2023-02-22 16:50:00+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10:30 PM https://t.co/vXSyZxlEsG"
365,2023-02-22 16:49:21+00:00,TimesNow,"#SCSetbackForUddhav

Uddhav Thackeray's Shiv Sena is now 'Shav Sena' as the real Shiv Sena is under Eknath Shinde Ji. Why don't you trust the Election Commission of India: @gauravbh

@thenewshour | @navikakumar https://t.co/oRYPOkeTdU"
366,2023-02-22 16:45:00+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10:30 PM https://t.co/W1qW1uOE3A"
367,2023-02-22 16:44:00+00:00,TimesNow,"#SCSetbackForUddhav

Election Commission has joined BJP's toolkit that consists of ED, CBI &amp; Income Tax department: @KishoreTiwari58

@thenewshour | @navikakumar https://t.co/yZMVQdH1mh"
368,2023-02-22 16:41:30+00:00,TimesNow,"#ModiVsKhichdi

Coalition governments are a reality of Indian politics: @Nawalk7

'Today, Modi Ji is the tallest leader in the world', says @gauravbh 

@thenewshour | @navikakumar https://t.co/m8zHcYLfKs"
369,2023-02-22 16:40:00+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10:30 PM https://t.co/hZNwQ0SRzh"
370,2023-02-22 16:30:41+00:00,TimesNow,"#ModiVsKhichdi

Nobody has made Congress the captain of the team. They are the reason why the BJP &amp; Narendra Modi has come to power twice: Karthik Reddy, BRS

@thenewshour | @navikakumar https://t.co/v79zcDaL7a"
371,2023-02-22 16:30:00+00:00,TimesNow,"#SCSetbackForUddhav

After Sena Naam And Nishaan... Uddhav Loses Face In Top Court

No Immediate Stay On EC Order... Bow &amp; Arrow Still With Nemesis

BJP Hails Reminder To All Dynasts

‘Party Is Not Uddhav’s Heir Loom’

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10:30 PM https://t.co/cArVbjQ4qd"
372,2023-02-22 16:26:23+00:00,TimesNow,"#ModiVsKhichdi

This fight for the Opposition is not about coming to power to serve the people, the real fight is over which will be the main Opposition party: @gauravbh 

@thenewshour | @navikakumar https://t.co/6J1tdcthRl"
373,2023-02-22 16:25:00+00:00,TimesNow,"Seattle Bans Caste Discrimination 

Supporters: Will Protect Victims 

Hindu Groups Allege Targeting... 'Bid To Malign One Community'

Promoting Parity Or Prejudice?

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10 PM https://t.co/sBEaG101ds"
374,2023-02-22 16:24:20+00:00,TimesNow,"#ModiVsKhichdi

TMC believes that the 2024 general elections will be going to be people's issues vs the Jumlas of the BJP: @DrRijuDutta_TMC

@thenewshour | @navikakumar https://t.co/SiP4KCiVwc"
375,2023-02-22 16:20:00+00:00,TimesNow,"Seattle Bans Caste Discrimination 

Supporters: Will Protect Victims 

Hindu Groups Allege Targeting... 'Bid To Malign One Community'

Promoting Parity Or Prejudice?

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10 PM https://t.co/2bVHBwwWf7"
376,2023-02-22 16:19:50+00:00,TimesNow,"#ModiVsKhichdi

The confidence in the Congress party stems from the Bharat Jodo Yatra. That confidence brings the feeling that Congress is the only party that can mount a challenge to the BJP in 2024 &amp; in state elections this year: @smitaprakash

@thenewshour | @navikakumar https://t.co/atVYVxgkuF"
377,2023-02-22 16:10:00+00:00,TimesNow,"Seattle Bans Caste Discrimination 

Supporters: Will Protect Victims 

Hindu Groups Allege Targeting... 'Bid To Malign One Community'

Promoting Parity Or Prejudice?

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10 PM https://t.co/vJFNhqTyum"
378,2023-02-22 16:09:41+00:00,TimesNow,"#ModiVsKhichdi

What has the Congress party gained with the Bharat Jodo Yatra, if the party has to bank on a coalition to take on Narendra Modi in 2024?- @NavikaKumar shoots a question at Lokesh Jindal (Congress)

Watch @TheNewshour to know Mr. Jindal's response. https://t.co/TebUpQ4HzX"
379,2023-02-22 16:02:30+00:00,TimesNow,"#ModiVsKhichdi

Congress' strategy is that there is no strategy &amp; no leader. Their strategy is that there is no agenda for the people of the country: @gauravbh slams the grand-old party.

Watch @thenewshour with @navikakumar https://t.co/9n2vQu8tRB"
380,2023-02-22 16:00:01+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/rI5vInkMhB"
381,2023-02-22 16:00:00+00:00,TimesNow,"Seattle Bans Caste Discrimination 

Supporters: Will Protect Victims 

Hindu Groups Allege Targeting... 'Bid To Malign One Community'

Promoting Parity Or Prejudice?

Watch @TheNewshour AGENDA with @PadmajaJoshi @ 10 PM https://t.co/7tjJpx279p"
382,2023-02-22 15:56:12+00:00,TimesNow,"#ModiVsKhichdi

Most of the opinion makers in our country, every 6 months focus on the re-launch of the same product: PM Modi's veiled attack on Rahul Gandhi.

Watch @thenewshour with @navikakumar https://t.co/uFekRPRghg"
383,2023-02-22 15:55:00+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/WDUbqItqV0"
384,2023-02-22 15:50:47+00:00,TimesNow,"#ModiVsKhichdi

PM Said 'Ek Akela Sab Pe Bhari'

Cong Has 'Zero' Faith In Rahul

As 2024 Poll Battle Draws Closer... 'Alliance Govt In 2024' Call

BJP: Dynasty Can't Save Democracy

'Akela Modi' Vs 'Khichdi' In 2024?

Watch @thenewshour with @navikakumar https://t.co/KetZfPAmFa"
385,2023-02-22 15:50:00+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/pgoMRdFSLf"
386,2023-02-22 15:45:00+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/KuKLsjXba1"
387,2023-02-22 15:40:00+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/Fv4BgQ2ckc"
388,2023-02-22 15:39:20+00:00,TimesNow,"#BhiwaniMurdersTwist

We are not going to be like the Rajasthan Police which is working under the pressure of standing operation of procedures given by Congress high-command: @ramanmalik

Watch #IndiaUpfront with @RShivshankar https://t.co/MLUAE0oThu"
389,2023-02-22 15:35:00+00:00,TimesNow,"#SCSetbackForUddhav

Naam &amp; Nishaan Stays With Shinde, Uddhav Faces Big Setback In SC

Apex Court Won't Stay EC Order

'They Succeeded Before The EC'

BJP: Party Not Uddhav's Fiefdom

Is This Endgame For Uddhav?

@TheNewshour with @NavikaKumar at 9:35 PM https://t.co/ZZIKeoNjCe"
390,2023-02-22 15:33:46+00:00,TimesNow,"#BhiwaniMurdersTwist

The most amount of lynchings and vigilantism happen to women and third genders: @tehseenp

Watch #IndiaUpfront with @RShivshankar https://t.co/ORHCtbtHkf"
