tweet_id,Date,User,Tweet
389,2023-02-22 14:36:24+00:00,IndiaToday,"Lip Gloss Nails is the new manicure trend worth obsessing over. Here’s a quick guide

https://t.co/uaClScag9M"
390,2023-02-22 14:32:47+00:00,IndiaToday,"Ugly political standoff over China face off. Divided India = Advantage China? Watch this &amp; much more on #Newstrack with @rahulkanwal. Tune in to India Today TV Now
#Promo https://t.co/Yb9b4IQ78o"
391,2023-02-22 14:26:14+00:00,IndiaToday,"Furious Congress fires 'Failed Mantri' bullet. 
Ugly political standoff over China face off. 
Divided India = Advantage China?  
Watch this &amp; much more on #Newstrack with @rahulkanwal   #ITLivestream https://t.co/OCqrneQ94X"
392,2023-02-22 14:22:50+00:00,IndiaToday,"AAP spokesperson @PKakkar_ hits out at BJP, calls it the 'most jhootha party'
#TTP #Delhi #politics|  @PreetiChoudhry https://t.co/xGiewH0i4i"
393,2023-02-22 14:19:49+00:00,IndiaToday,"Delhi taxpayers money was used for political objectives, says @rpsinghkhalsa, spokesperson, BJP
#TTP #Delhi #politics|  @PreetiChoudhry https://t.co/PQ5SoIxngn"
394,2023-02-22 14:10:19+00:00,IndiaToday,"Manish Sisodia to face probe for snooping.
India Today's @MunishPandeyy gets us all the details.
#TTP #Delhi #politics|  @PreetiChoudhry https://t.co/3aRpj7s0Vq"
395,2023-02-22 13:59:41+00:00,IndiaToday,"Delhi finally gets new mayor and deputy mayor.  
Will AAP deliver on all the civic promises it had made? 
Watch #TTP with @PreetiChoudhry  #ITLivestream https://t.co/epB5F9QMPv"
396,2023-02-22 13:53:43+00:00,IndiaToday,"A video of Bashir Ahmad Peer's funeral is being widely shared on social media where #SyedSalahuddin can be seen surrounded by Pakistani soldiers.
(@kumarsubodh_)
#Pakistan 
https://t.co/0SCVjf9B7D"
397,2023-02-22 13:52:20+00:00,IndiaToday,"Can Congress lead Opposition in 2024?
Congress is very unsure about its footwork, says @Rahulshrivstv, National Affairs Editor
#Mission2024| @PreetiChoudhry https://t.co/ICXdyKYOXW"
398,2023-02-22 13:51:23+00:00,IndiaToday,"What is the Kun Faya Kun trend?
#Trending 
https://t.co/IgpptStKlH"
399,2023-02-22 13:49:37+00:00,IndiaToday,"An attempt by a thief to steal money from a temple's donation box in #Hyderabad resulted in his death.
(@Journo_Abdul)
https://t.co/hNwYuFdP5K"
400,2023-02-22 13:48:34+00:00,IndiaToday,"Congress led alliance minus TMC, BRS &amp; AAP?
#Mission2024| @PreetiChoudhry https://t.co/jhT37khpcj"
401,2023-02-22 13:44:21+00:00,IndiaToday,"The only option for Uddhav Thackeray now is to rebuild his party, says @sahiljoshii
#Mission2024| @PreetiChoudhry oo https://t.co/BnRirNRGef"
402,2023-02-22 13:41:35+00:00,IndiaToday,"Delhi cop’s melodious rendition of Arijit Singh’s Roke Na Ruke Naina will soothe your soul. Must watch!
#Trending
https://t.co/pYCaSyxhmi"
403,2023-02-22 13:41:26+00:00,IndiaToday,"To expect that the symbol issue would be decided in the SC was unlikely but there are question marks on entire defection process, says @sardesairajdeep, Consulting editor
#Mission2024| @PreetiChoudhry https://t.co/d5iNKcv5HD"
404,2023-02-22 13:37:02+00:00,IndiaToday,"Big setback for Uddhav Thackeray!
Shinde to keep bow-arrow &amp; Sena name
#Mission2024| @PreetiChoudhry https://t.co/hQzkVuW4i9"
405,2023-02-22 13:35:19+00:00,IndiaToday,"Delhi finally gets new mayor and deputy mayor. Will AAP deliver on all the civic promises it had made? Watch #TTP with @PreetiChoudhry, tonight at 7:30, only on India Today TV
#Promo https://t.co/9uPrC8o1ZP"
406,2023-02-22 13:33:42+00:00,IndiaToday,"Sena name &amp; symbol will stay with us: Eknath Shinde
#Mission2024| @PreetiChoudhry https://t.co/920zjv8jBV"
407,2023-02-22 13:32:49+00:00,IndiaToday,"‘Mitr Kaal – Adani ki Udaan’: Rahul Gandhi's new Youtube video attacks Modi-Adani ‘friendship’ 
#NewsMo #RahulGandhi #PMModi #Adani  | @Jessica_goel https://t.co/UxTLRWZlCe"
408,2023-02-22 13:32:42+00:00,IndiaToday,"Supreme blow to Uddhav Sena?
Can Congress lead Opposition in 2024?

Watch #Mission2024 with @PreetiChoudhry 
#ITLivestream https://t.co/usezsUJAWd"
409,2023-02-22 13:26:10+00:00,IndiaToday,"Remember Einstein Chacha from the epic #Baghpat chaat fight? Here's how he looks now

https://t.co/iCjBJb8AeQ"
410,2023-02-22 13:25:52+00:00,IndiaToday,"A 32-year-old journalist-turned-vlogger is contesting the #Erode (East) Assembly bypolls in Tamil Nadu as an independent candidate.
(@latasrinivasan)
https://t.co/p0okaJjoGM"
411,2023-02-22 13:24:11+00:00,IndiaToday,"Why majority of Ukraine-returned medical students are 'stranded' even in India
(@Milan_reports)
#Ukraine #India #Students 
https://t.co/TxryCIytNT"
412,2023-02-22 13:22:17+00:00,IndiaToday,"The BJP released an old video of #SanjayRaut praising PM Modi after he said Home Minister Amit Shah was Maharashtra's biggest enemy.
(@pankajcreates)
https://t.co/xsMxZ6cBPl"
413,2023-02-22 13:20:49+00:00,IndiaToday,"Early heatwave alert in India.
India Today's @tweets_amit, @mustafashk &amp; @AnkurWadhawan get you all the details
#6PMPrime| @Akshita_N https://t.co/SLGGNCNRhp"
414,2023-02-22 13:17:40+00:00,IndiaToday,"Ahead of the first anniversary of the Russia-Ukraine war, President Vladimir Putin has announced the suspension of Russia's participation in the New Strategic Arms Reduction Treaty, also known as New START. 

#DIU #Russia #Ukraine https://t.co/7heKOTeELa"
415,2023-02-22 13:17:34+00:00,IndiaToday,"""In his last days, Balasaheb Thackeray said that Shiv Sena's responsibility should be given to Uddhav Thackeray after him,"" said NCP chief Sharad Pawar.
#UddhavThackeray  #News 
https://t.co/aMnxWBSrvi"
416,2023-02-22 13:11:33+00:00,IndiaToday,"Criticise Yogi govt, face police action?

Neha's 'U.P me ka ba' song irks govt.
Here's a detailed report
#6PMPrime| @Akshita_N https://t.co/YPwDK0AI74"
417,2023-02-22 13:02:34+00:00,IndiaToday,"Sisodia to face probe for snooping.
India Today's @tweets_amit gets us all the details.
#6PMPrime| @Akshita_N https://t.co/pQWMLlHwKI"
418,2023-02-22 13:00:49+00:00,IndiaToday,"This can only be done by ensuring accessibility to three years of quality preschool education, an MoE official said.
#education 
https://t.co/jJAs89fsYB"
419,2023-02-22 12:59:18+00:00,IndiaToday,"Pathaan comes as redemption not just for Shah Rukh Khan but also for Bollywood and is a fitting retort to the boycott culture. To read this and more, subscribe to India Today Magazine - https://t.co/yqdamLZreC
#ITMagPromo https://t.co/jBCkDuRSrq"
420,2023-02-22 12:54:37+00:00,IndiaToday,"TMC MP Abhishek Banerjee targets Rahul Gandhi, says Congress should revisit its politics of sanity.
#6PMPrime| @Akshita_N https://t.co/LmMuDVbtJ9"
421,2023-02-22 12:48:16+00:00,IndiaToday,"Solana Spaces shown the door, to cease its operations by the end of February
(@JasmineAnand21  )
#News 
https://t.co/pOlNJng85x"
422,2023-02-22 12:48:13+00:00,IndiaToday,"Uddhav Thackeray vs Eknath Shinde: Supreme Court refuses to stay EC order on Shiv Sena
India Today's @SrishtiOjha11 gets us all the details
#6PMPrime| @Akshita_N https://t.co/Ca0IVOcUKE"
423,2023-02-22 12:47:28+00:00,IndiaToday,"Sharad Pawar slams EC over Sena symbol war, says EC being misused....Balasaheb wanted Uddhav to lead Sena.
India Today's @ritvick_ab gets us all the details
#6PMPrime| @Akshita_N https://t.co/18B6P3aPRW"
424,2023-02-22 12:42:46+00:00,IndiaToday,"Big setback for Uddhav Thackeray.
SC refuses to put EC order on hold.
@sardesairajdeep joins us with his analysis. Listen in
#6PMPrime| @Akshita_N https://t.co/bxXViC9HsG"
425,2023-02-22 12:39:55+00:00,IndiaToday,"Uddhav gets no relief from SC.

Shinde faction lawyer Mahesh Jethmalani speaks to India Today, talks about the order

Shiv Sena (UBT) leader Abhay Dubey shares his perspective, says have full faith in SC

BJP leader Nitish Rane hits out at Uddhav Thackeray

#6PMPrime| @Akshita_N https://t.co/27So6Kdbu9"
426,2023-02-22 12:34:38+00:00,IndiaToday,"#Maharashtra BJP leader #RamKadam took potshots at #UddhavThackeray, saying those who could not keep their flock together are ironically giving calls for opposition unity.
(@pankajcreates)
https://t.co/GLtsPp03zz"
427,2023-02-22 12:32:29+00:00,IndiaToday,"Operations at the United States Embassy in London resumed after a brief security threat on Wednesday. 
#UnitedKingdom #news 
https://t.co/WT0YMEzbZM"
428,2023-02-22 12:31:19+00:00,IndiaToday,"Not the real-life Game of Thrones that we wanted!
(@DailyO_) 
https://t.co/R1f7gfl9lK"
429,2023-02-22 12:28:59+00:00,IndiaToday,"Uddhav gets no relief from SC. 
Bow-arrow, party name with Eknath Shinde.  
Watch this &amp; more on #6PMPrime with @Akshita_N  #ITLivestream https://t.co/CibqcFAZda"
430,2023-02-22 12:27:22+00:00,IndiaToday,"Tamil Nadu BJP chief leads campaign against DMK
#5iveLive| @ShivAroor https://t.co/30EsAb3oVP"
431,2023-02-22 12:22:30+00:00,IndiaToday,"Clicked inside her house, Alia snaps.
India Today's @parasdamaa gets us all the details
#5iveLive| @ShivAroor https://t.co/cpOuVAAV1I"
432,2023-02-22 12:09:34+00:00,IndiaToday,"BJP spokesperson @AprajitaSarangi hits out at Opposition, says there should be certain matters that should be above politics
#5iveLive| @ShivAroor https://t.co/D7MFLZkSV1"
433,2023-02-22 12:04:41+00:00,IndiaToday,"India-China faceoff: Congress spokesperson @ManishKhanduri1 raises question on govt's approach.
Here's what he said  
#5iveLive| @ShivAroor https://t.co/JczIVgMHKi"
434,2023-02-22 12:01:23+00:00,IndiaToday,"This Ayurvedic method could stop your snoring
#health 
https://t.co/NALBtu6Ggm"
435,2023-02-22 12:01:11+00:00,IndiaToday,"ISIS bride #ShamimaBegum, who was stripped of her UK citizenship after she fled to Syria, has lost her appeal for citizenship against the British government.
#UnitedKingdom 
https://t.co/UNWTsa7Tfh"
436,2023-02-22 11:57:53+00:00,IndiaToday,"Benchmark #Sensex plunged by 927 points to close at a three-week low while the broader #Nifty settled at a four-month low on Wednesday amid weak global trends.
#StockMarket  
https://t.co/9Psa0LOqya"
437,2023-02-22 11:53:51+00:00,IndiaToday,"Jaishankar a failed foreign Minister: Congress

Congress spokesperson @ManishKhanduri1 reacts, shares his perspective on Ladakh faceoff 
#5iveLive| @ShivAroor https://t.co/ftIOXZoZ8F"
438,2023-02-22 11:48:39+00:00,IndiaToday,"We are watching this on loop!
#trending 
https://t.co/t6BFOTZjvN"
439,2023-02-22 11:48:25+00:00,IndiaToday,"Politics over Ladakh faceoff escalates.
Listen in to India Today's @gauravcsawant for more on this
#5iveLive| @ShivAroor https://t.co/WFfkPn2NGg"
440,2023-02-22 11:48:13+00:00,IndiaToday,"Chamoli: More than 2 meters wide and 300 meters long crack, which was filled by administration with mud and covered by polythene sheets to protect from water and rain, resurfaces. Ankit Sharma's #GroundReport
#ReporterDiary #Uttarakhand #JoshimathSubsidence (@ankitsharmauk) https://t.co/OPvKXqhQHP"
441,2023-02-22 11:46:50+00:00,IndiaToday,"Congress Vs Jaishankar on China!
Ladakh face-off becomes political flashpoint.
Watch this report for details
#5iveLive| @ShivAroor https://t.co/FM8zSnTer9"
442,2023-02-22 11:46:25+00:00,IndiaToday,"The Ukrainian counteroffensive has been a painstaking battle of hindering the ingress. India Today delves deeper into investigating the strategic destruction of pontoon bridges and airbases as prime targets for both sides.
(Bidisha Saha)
#UkraineRussianWar
https://t.co/h37X5qQseC"
443,2023-02-22 11:39:19+00:00,IndiaToday,"West Bengal CM Mamata Banerjee said if her party, TMC, is voted to power in Meghalaya, it would also wash out the BJP in the 2024 Lok Sabha elections.
(@Anupammishra777) 
#Meghalaya #WestBengal #News 
https://t.co/mizoln6xPP"
444,2023-02-22 11:36:34+00:00,IndiaToday,"#RahulGandhi launched a scathing attack on TMC, alleging that the party was fighting the elections in #Meghalaya to ensure that the BJP comes to power in the northeastern state.
(@Supriya23bh)
https://t.co/opELzJAS5n"
445,2023-02-22 11:30:23+00:00,IndiaToday,"Congress Vs Jaishankar on China!
Ladakh face-off becomes political flashpoint.

Watch this &amp; more on #5iveLive with @ShivAroor 
#ITLivestream
 https://t.co/Mf1tQkKiCs"
446,2023-02-22 11:28:44+00:00,IndiaToday,"Khali and co might owe their popularity to WWE but at what cost?
(@DailyO_) 
https://t.co/D8UBYbLSG3"
447,2023-02-22 11:27:53+00:00,IndiaToday,"Twitter celebrates epic #Baghpat clash anniversary with memes and jokes. See here

https://t.co/KmckYwAhRH"
448,2023-02-22 11:22:14+00:00,IndiaToday,"Meet #DeepanChakkravarthi, a journalist-turned-YouTuber, who is contesting in the Erode East by-elections as an independent candidate.

He is contesting the polls not to become an MLA but to spread awareness about the election process among public.

#ReporterDiary (@Shilpa1308) https://t.co/mlCilFzR5d"
449,2023-02-22 11:21:04+00:00,IndiaToday,"In Pics see how it will look when humans land on Mars
#Mars #Space
https://t.co/84wAi2Pr2E"
450,2023-02-22 11:20:17+00:00,IndiaToday,"SC refuses to stay EC’s order to award Shiv Sena symbol to Shinde camp.
Listen in to India Today's @sahiljoshii for more on this.
#ITVideo #Maharashtra #politics| @snehamordani https://t.co/UTFLd7wg8I"
451,2023-02-22 11:18:04+00:00,IndiaToday,"According to sources, AAP's Aaley Mohammad Iqbal  got 147 votes, while BJP candidate Kamal Bagri bagged 116 votes. 
#Delhi #News 
https://t.co/lfWMN2XtQB"
452,2023-02-22 11:13:06+00:00,IndiaToday,"Dilwale Dulhania Le Jaayenge released in 1995. 
#DDLJ #Movie 
https://t.co/WDYXtRuHPA"
453,2023-02-22 11:03:13+00:00,IndiaToday,"Shah Rukh Khan reacts to video of elderly woman who called him her forever crush. King of hearts, says Internet
#ShahRukhKhan 
https://t.co/ZMjdP4FGnj"
454,2023-02-22 11:02:56+00:00,IndiaToday,"Supreme Court refuses to stay EC's order to award Shiv Sena symbol to Shinde camp.

Shinde's lawyer Mahesh Jethmalani speaks exclusively to India Today. Here is what he said
#ITVideo #Maharashtra #politics| @snehamordani https://t.co/VaUmYfUYdn"
455,2023-02-22 11:01:43+00:00,IndiaToday,"""They (Shinde camp) have already succeeded before the EC. We can’t now stay the order,"" Chief Justice of India DY Chandrachud said.
#Maharashtra #News 
https://t.co/iMPDcjExzS"
456,2023-02-22 11:00:58+00:00,IndiaToday,"The chaat battle was definitely one for the history books!
(@DailyO_) 
https://t.co/F3i9IooApM"
457,2023-02-22 10:59:09+00:00,IndiaToday,"SC refuses to put EC Sena order on hold.
India Today's @SrishtiOjha11 gets us all the details
#ITVideo #Maharashtra #politics| @snehamordani https://t.co/Lsfugx2Unx"
458,2023-02-22 10:58:07+00:00,IndiaToday,"#Pakistaneconomiccrisis: Foreign ministry asked to cut down number of missions abroad

#ITVideo @snehamordani https://t.co/4EV4PYUBMB"
459,2023-02-22 10:56:34+00:00,IndiaToday,"No stay on EC order on Sena symbol war
India Today's @nalinisharma_ gets us all the details
#ITVideo #Maharashtra #politics| @snehamordani https://t.co/jmfroqu3QT"
460,2023-02-22 10:55:53+00:00,IndiaToday,"DMK's Udhayanidhi Stalin hit back at AIADMK interim general secretary Edappadi K Palaniswami over the latter's 'be a man' remark

#ErodeEast bypoll 

#ITVideo @snehamordani https://t.co/fNNz4QbK7G"
461,2023-02-22 10:46:36+00:00,IndiaToday,"Verified
The man from Bihar who went viral for his soulful rendition of Dil De Diya Hai has been identified as Amarjeet Jaikar. He hails from Samastipur and describes himself as a singer and performer in Twitter bio.
#viral #singer #magicalvoice #soulful #bihar https://t.co/veuuhZfgnx"
462,2023-02-22 10:46:04+00:00,IndiaToday,"Astronomers have digitised the records of solar observations conducted over 100 years from India. 

https://t.co/BN74gGpHkE"
463,2023-02-22 10:40:30+00:00,IndiaToday,"#SupremeCourt begins hearing plea against the #ElectionCommission order on #ShivSena party name and symbol

@SrishtiOjha11
 joins us with more details

#ITVideo @snehamordani https://t.co/3wKNoz0at9"
464,2023-02-22 10:37:56+00:00,IndiaToday,"Twitter celebrates epic Baghpat clash anniversary with memes and jokes. See here

https://t.co/KmckYwAhRH"
465,2023-02-22 10:37:34+00:00,IndiaToday,"Modi vs who in 2024? Watch what's making news at this hour!

#Livestream @snehamordani https://t.co/leMwC62qRi"
466,2023-02-22 10:37:20+00:00,IndiaToday,"In addition to welcoming #AdaniGroup's acquisition of #HaifaPort, the envoy said there are more projects in Israel that the conglomerate is looking to invest in.
(@Geeta_Mohan)

https://t.co/BORPwPbXxa"
467,2023-02-22 10:36:45+00:00,IndiaToday,"At least five people were killed and 22 injured after a mini-truck toppled in #Gujarat's Mahisagar.
(@gopimaniar)

https://t.co/Hs2O11MpxV"
468,2023-02-22 10:33:08+00:00,IndiaToday,"#RahulGandhi vs External Affairs Minister #SJaishankar on China issue 

#ITVideo @snehamordani https://t.co/Cv0AknTRVU"
469,2023-02-22 10:31:35+00:00,IndiaToday,"Indian researchers find new way to stop Covid-19

https://t.co/uiMZft1c9Z"
470,2023-02-22 10:24:03+00:00,IndiaToday,"BJP leaders booked for candlelight march in Chennai

#ITVideo @snehamordani https://t.co/Wz5NmBOlJ1"
471,2023-02-22 10:14:30+00:00,IndiaToday,"With a strong portfolio, Maruti Suzuki India has set a target to become the country's largest SUV player in FY24, #ShashankSrivastava tells @varunsingh0305.

https://t.co/5fW5t3ey5p"
472,2023-02-22 10:08:03+00:00,IndiaToday,"Students of a primary school in #AndhraPradesh's Seethammadhara were allegedly forced to stand barefoot on the road outside the school premises for alleged bad behaviour.
(@Jay_Apoorva18)

https://t.co/S6yNNDSB3s"
473,2023-02-22 10:06:36+00:00,IndiaToday,"Jack Ma has popped up in Australia, the latest stop on a months-long global jaunt and one that has particular emotional resonance for the billionaire Alibaba co-founder.

#JACKMA #Alibaba #Xijinping #China #Japan #Ant #Australia #NewsMo https://t.co/WER3y5FrgM"
474,2023-02-22 10:05:20+00:00,IndiaToday,"Railway Minister @AshwiniVaishnaw said the bell should not be used to call office attendants, but rather they should be called personally.

https://t.co/pAmOex4w5C"
475,2023-02-22 10:03:52+00:00,IndiaToday,"Employees of various departments of the #WestBengal government announced a strike demanding a hike in dearness allowance (DA).
(@Journo_Rajesh)

https://t.co/NDbzqQqZ0r"
476,2023-02-22 10:02:55+00:00,IndiaToday,"All about #RajaThakur who #SanjayRaut claims was hired to kill him.
(@divyeshas)

https://t.co/WIrlzsKXdD"
477,2023-02-22 10:01:04+00:00,IndiaToday,"#ShellyOberoi was a visiting assistant professor at #DelhiUniversity and has a good academic record. Here's more about new #DelhiMayor.

https://t.co/pSLZwXJsWW"
478,2023-02-22 09:59:31+00:00,IndiaToday,"A police officer (retired), accused in a #POCSO case was found hanging at the residence of the survivor in #Kerala's Kozhikode. 
(@KGShibimol)

https://t.co/7q06exYvtI"
479,2023-02-22 09:56:21+00:00,IndiaToday,"#Delhi: Proceedings to elect deputy mayor underway 

@AishPaliwal brings you latest 

#ITVideo @snehamordani https://t.co/Kd2gCgSsm3"
480,2023-02-22 09:49:25+00:00,IndiaToday,"#DelhiMayor poll results: ""Goons have lost and the public has won,"" says Saurabh Bharadwaj (@Saurabh_MLAgk)

@Ramkinkarsingh brings you latest 

#ITVideo @nabilajamal_ https://t.co/Ghps1X6ujW"
481,2023-02-22 09:44:57+00:00,IndiaToday,"Suniel Shetty, Akshay, Paresh reportedly begin shooting for Hera Pheri 3. It is expected to 'demolish every record' if reactions so far, are to be believed. Will you watch it?

#HeraPheri #AkshayKumar #SunielShetty #PareshRawal #comedymovie #bollywood https://t.co/Fz0farw5aH"
482,2023-02-22 09:38:05+00:00,IndiaToday,"Sending Labs bags $12.5 million seed funding for effective Web3 communication
#SendingLabs #Web3.0 #blockchain #Twitter
(@JasmineAnand21)

https://t.co/dxjjfAPwPQ"
483,2023-02-22 09:37:48+00:00,IndiaToday,"AAP's Shelly Oberoi is Delhi Mayor, and watch what more is making news at this hour!

#ITLivestream @snehamordani https://t.co/oXJY9kDHDG"
484,2023-02-22 09:29:57+00:00,IndiaToday,"#Hyderabad: Only a day after a 4-year-old boy was mauled to death by street dogs at a housing complex, another boy was attacked by a pack of stray dogs in the city.
(@Jay_Apoorva18)

https://t.co/hRk9c6UqHC"
485,2023-02-22 09:29:00+00:00,IndiaToday,"#Kanjhawala incident, #Shraddhamurdercase show shortcomings in policing: Delhi L-G VK Saxena
(@arvindojha)

https://t.co/T4ljHH8tfA"
486,2023-02-22 09:28:18+00:00,IndiaToday,"Before UP Me Ka Ba, there was a Bambai Me Ka Ba. But that meant something else. 

Read here: https://t.co/xhzigTQK1b | @darpananilsingh https://t.co/OIOzABzuK6"
487,2023-02-22 09:26:44+00:00,IndiaToday,"While arguing that #SachinWaze’s bail plea was not maintainable, the CBI left it to the court to decide the matter in accordance with the law.
(@journovidya)

https://t.co/QziYUn2MyH"
488,2023-02-22 09:26:17+00:00,IndiaToday,"What are the allegations against the Feedback Unit and why was it formed in the first place? Here's a brief explainer.
#FBU #ManishSisodia 

https://t.co/22OWI2ofKV"
489,2023-02-22 09:25:34+00:00,IndiaToday,"Parents confront #TamilNadu school for not allowing student to wear kumkum, holy ash.
(@pramodmadhav6)

https://t.co/1wLYBr31EG"
490,2023-02-22 09:22:30+00:00,IndiaToday,"#KarthikSubramaniam’s “Dance of the Eagles” photo was named grand-prize winner.

https://t.co/FAcR7mczGk"
491,2023-02-22 09:21:35+00:00,IndiaToday,"#NehaSinghRathore reacts to UP police action.
(@Himanshu_Aajtak)

https://t.co/gk2uFDllTS"
492,2023-02-22 09:21:02+00:00,IndiaToday,"Mild tremors were felt in #Delhi-#NCR on Wednesday afternoon as an #earthquake of 4.4 magnitude hit Nepal.
(@kumarkunalmedia)

https://t.co/Uec18rtduc"
493,2023-02-22 09:20:11+00:00,IndiaToday,"Here's what #EknathShinde said on #SanjayRaut’s claim of threat to life from CM's son.
(@pankajcreates)

https://t.co/0Pz6Qr5u5z"
494,2023-02-22 09:20:02+00:00,IndiaToday,"AAP claims victory in Delhi mayoral polls

@tweets_amit brings you latest 

#ITVideo @nabilajamal_ https://t.co/6KK6zxgRrU"
495,2023-02-22 09:18:53+00:00,IndiaToday,"India’s Stance On Ukraine-Russia War; Is India With Russia Or Ukraine?
#russia #russiaukrainewar #vladimirputin | @anjileeistwal https://t.co/XVvGRyRQE0"
496,2023-02-22 09:17:36+00:00,IndiaToday,"AAP claims victory in Delhi mayoral polls, official announcement awaited

@tweets_amit brings you latest 
#ITVideo @nabilajamal_ https://t.co/KBMCfG2eO5"
497,2023-02-22 09:10:29+00:00,IndiaToday,"#AAP’s #ShellyOberoi wins, Delhi gets new mayor after 75 days
#DelhiMayor 

https://t.co/9A9SXlYvSC"
498,2023-02-22 08:56:31+00:00,IndiaToday,"The man is identified as Amarjeet Jaikar.

 https://t.co/a33ziqSSK4"
499,2023-02-22 08:55:13+00:00,IndiaToday,"Vinod Kapri shares viral video of Pakistani shopkeeper refusing to take money from tourist. Watch

https://t.co/gcdQlGqX6L"
500,2023-02-22 08:54:13+00:00,IndiaToday,"Alia Bhatt opens up about 'skin insecurities' that drive her crazy. Her words | Watch video

https://t.co/J4IIUztgHw"
501,2023-02-22 08:52:07+00:00,IndiaToday,"Talks were suspended in August with countries unable to reach a deal on financing.

https://t.co/uLLBEFKk7w"
502,2023-02-22 08:48:54+00:00,IndiaToday,"The fifth layer of Earth has been discovered using earthquake waves.

https://t.co/inxJjUgREw"
503,2023-02-22 08:46:46+00:00,IndiaToday,"Ian Chappell has urged the Australian spinners not to try and replicate what Ashwin and Jadeja does.

#BGT2023 #INDvAUS 

https://t.co/UeOByg0fhb"
504,2023-02-22 08:39:04+00:00,IndiaToday,"#AliaBhatt privacy invasion: Mumbai cops ask actress to file complaint 

@divyeshas shares latest updates on this

#AliaBhatt #Privacy #ITVideo @nabilajamal_ https://t.co/WTKtXzqura"
505,2023-02-22 08:32:26+00:00,IndiaToday,"Uddhav Thackeray vs Eknath Shinde, and here's what more making news!

#ITLivestream  @nabilajamal_  https://t.co/tl7NrqVMEj"
506,2023-02-22 08:26:25+00:00,IndiaToday,"Focus on education, agriculture and health sector: CM Yogi on #UPBudget 2023 

#ITVideo @nabilajamal_ https://t.co/fAyLEDqICI"
507,2023-02-22 08:07:20+00:00,IndiaToday,"#AirIndia flight carrying 300 people makes #emergency landing in #Sweden

#ITVideo @Chaiti https://t.co/ToT5zDTqlX"
508,2023-02-22 08:05:57+00:00,IndiaToday,"#Karnatakapolls: Why was #Lokayukta banned?, BJP chief JP Nadda slams Congress 

#ITVideo @nabilajamal_ https://t.co/ZDua8x65ej"
509,2023-02-22 08:00:32+00:00,IndiaToday,"What are your opinions about this?

#Viral 
 https://t.co/E0S0goCiEe"
510,2023-02-22 08:00:11+00:00,IndiaToday,"Colonel BB Pandian (retired), a member of #TamilNadu BJP's ex-servicemen cell, was booked by the Chennai Police after he issued a threat to the #DMK government about using ""bombs and guns"".
(@Shilpa1308)

https://t.co/oN7A49nvWe"
511,2023-02-22 07:59:06+00:00,IndiaToday,"#ManishSisodia termed the prosecution sanction issued against him as ""cowardly"" and said that ""making false cases against rivals is the sign of a weak person"".

https://t.co/2HjC709t69"
512,2023-02-22 07:58:19+00:00,IndiaToday,"Three astronauts are stuck in #space after the cooling system of their Soyuz MS-22 capsule started leaking.

https://t.co/sKpvCixtVf"
513,2023-02-22 07:57:19+00:00,IndiaToday,"#Karnataka: In an audio clip IPS officer #DRoopa is purportedly heard alleging IAS #RohiniSindhuri of misusing her powers

@anaghakesav brings you more details 

#ITVideo @nabilajamal_ https://t.co/PFkA32Zl9c"
514,2023-02-22 07:54:42+00:00,IndiaToday,"#KanganaRanaut took part in the Green India Challenge and planted saplings at Panchavati park in #Telangana's Shamshabad.
(@Journo_Abdul)

https://t.co/4EgSTrSd2R"
515,2023-02-22 07:54:31+00:00,IndiaToday,"#Congress-led alliance will form govt in 2024, says #MallikarjunKharge 

@Supriya23bh brings you more details 

#ITVideo @nabilajamal_ https://t.co/xzD5uoTSnd"
516,2023-02-22 07:52:53+00:00,IndiaToday,"After #SanjayRaut alleges his life is under threat, Maharashtra CM #EknathShinde says police will check claim 

#ITVideo @nabilajamal_ https://t.co/arJd4mkPV2"
517,2023-02-22 07:52:46+00:00,IndiaToday,"Hilarious, isn't it?

#Trending #YuvrajSingh 
 https://t.co/MVOHmVgYDn"
518,2023-02-22 07:51:56+00:00,IndiaToday,"#McKinsey's plan to conduct its biggest round of #layoffs will be finalized in the coming weeks.

https://t.co/sq0a5b0rm7"
519,2023-02-22 07:39:20+00:00,IndiaToday,"Aakash Chopra has predicted a tough outing for India in the Women's T20 World Cup semi-final against Australia.

#WomensT20WorldCup #INDvsAUS 

https://t.co/TEuKGlWtux"
520,2023-02-22 07:29:09+00:00,IndiaToday,"Watch what's making news at this hour!

#ITLivestream @nabilajamal_ https://t.co/bYD8N2MUEJ"
521,2023-02-22 07:27:00+00:00,IndiaToday,"Do you want to quit smoking? Do you think a necklace can help you achieve it? Watch to know more 

#NewsMo #Smoking #AntiSmoking #device #necklace #quitsmoking https://t.co/ArlZG6ExAr"
522,2023-02-22 07:26:55+00:00,IndiaToday,"#TamilNadu ban on holy ash, thread?

@PramodMadhav6 brings more details 

#ITVideo @Chaiti https://t.co/MMNfFTnFxs"
523,2023-02-22 07:16:48+00:00,IndiaToday,"Bombay HC tells Mumbai police not to arrest Unani doctor for newborn’s death last year
(@JOURNOVIDYA)

https://t.co/hGcl2vLRDz"
524,2023-02-22 07:16:27+00:00,IndiaToday,"#UttarPradesh FM #SureshKhanna tabled the 2023-24 Budget. In his budget speech, Khanna highlighted the 16.8% growth in the state's GDP.

https://t.co/27o2zTCEu9"
