,Date,User,Tweet
526,2023-02-20 15:54:32+00:00,ndtv,Street Race In US Leads To Chaos As Spectators Catch Fire  https://t.co/L9CDyoelh2 https://t.co/UfsOQC9K8o
527,2023-02-20 15:54:19+00:00,ndtv,"Watch: ""Our Duty To Help...,"" PM Modi Tells Rescue Teams Back From Turkey   https://t.co/Gf8YXu3EUv https://t.co/y38Nl1s7K3"
528,2023-02-20 15:52:54+00:00,ndtv,Yuvraj Singh's Video Featuring His Mother And Brother Is A Laugh Riot  https://t.co/gjuCQNxvir https://t.co/noR9D8Awky
529,2023-02-20 15:49:30+00:00,ndtv,Air India New York-Delhi Flight Diverted To UK Due To Medical Emergency  https://t.co/Z5tVhoU9Sz https://t.co/au4oswsnI2
530,2023-02-20 15:49:00+00:00,ndtv,"Hundreds Of Teenagers Break Into Texas Home To Party, Destroy Property  https://t.co/lDLb1tXe7s https://t.co/oAl4fK2fcB"
531,2023-02-20 15:40:15+00:00,ndtv,#NDTVBeeps | Indian-Origin CEOs In Charge Of The World’s Biggest Companies https://t.co/4odW8rO79D
532,2023-02-20 15:37:58+00:00,ndtv,#TheNews | Pakistan former PM Imran Khan has been granted protective bail by the Lahore High Court https://t.co/7dOv22XMbV
533,2023-02-20 15:35:46+00:00,ndtv,#TheNews | Viral: Ranveer Singh Raps In NBA Locker Room To Simu Liu And Others  https://t.co/dG7yRZrUeS https://t.co/mjWvSnlZ9O
534,2023-02-20 15:34:31+00:00,ndtv,"Biden's Surprise Kyiv Visit: ""Putin Thought Ukraine Was Weak, Dead Wrong""  https://t.co/Mi9GRJFGGd

Natalya Lutsenko, chief, international desk, ICTV shares more details from Kyiv https://t.co/PCnPznjVX3"
535,2023-02-20 15:31:47+00:00,ndtv,"#TheNews | ""Our Duty To Help...,"" PM Modi Tells Rescue Teams Back From Turkey  https://t.co/Gf8YXu3EUv https://t.co/me5m30GK3a"
536,2023-02-20 15:24:34+00:00,ndtv,"#TheNews | Temperature May Rise In Konkan, Kutch Coastal Areas Over Next 2 Days https://t.co/0TQeSdSy60 https://t.co/RYpLWOs93p"
537,2023-02-20 15:21:38+00:00,ndtv,"#TheNews | Uddhav Thackeray Goes To Supreme Court After Losing Shiv Sena Name, Symbol https://t.co/4htynFlkuR

NDTV's Sohit Mishra reports https://t.co/GwKYvx8K9L"
538,2023-02-20 15:20:03+00:00,ndtv,#TheNews | Chhattisgarh Congress Leaders Searched Days Before Party Meet In Raipur  https://t.co/DyPGlb85D0 https://t.co/uLyDZpTil7
539,2023-02-20 15:10:26+00:00,ndtv,"#NDTVBeeps | She Killed Husband, Mother-In-Law; Hid Body Parts In Fridge https://t.co/4yHE8mljnh"
540,2023-02-20 14:51:50+00:00,ndtv,"🔴#BREAKING | ""Probe Conduct Of 12 Opposition MPs"": Jagdeep Dhankhar To Privilege Panel https://t.co/gZTKzVbfAe https://t.co/sRZjflj9a6"
541,2023-02-20 14:50:51+00:00,ndtv,#JagdeepDhankar https://t.co/t0uzKILchh
542,2023-02-20 14:40:24+00:00,ndtv,"🔴#BREAKING | Air India New York-Delhi Flight Diverted To UK Due To Medical Emergency  https://t.co/krVNS58s2p

NDTV's Vishnu Som reports https://t.co/yNDRi54rO3"
543,2023-02-20 14:37:14+00:00,ndtv,#AirIndia https://t.co/XJWQBsDJL9
544,2023-02-20 14:36:34+00:00,ndtv,🔴#BREAKING | Air India New York-Delhi Flight Diverted To UK Due To Medical Emergency  https://t.co/krVNS58s2p https://t.co/zy5QEpeeF6
545,2023-02-20 14:31:08+00:00,ndtv,#T20WorldCup https://t.co/P3csOxVrK2
546,2023-02-20 14:30:36+00:00,ndtv,🔴 Watch Live | Top headlines at 8 pm https://t.co/jaKRNhIeM4
547,2023-02-20 14:28:14+00:00,ndtv,"Watch | Vivan Sharan, partner, Koan Advisory, on Meta launching paid verification for Instagram, Facebook https://t.co/4uqHkRYrwd"
548,2023-02-20 14:27:35+00:00,ndtv,"Watch | Manish Maheshwari, ex-head, Twitter India, on Meta launching paid verification for Instagram, Facebook https://t.co/Erwnp9zZVd"
549,2023-02-20 14:25:13+00:00,ndtv,Watch: Yuvraj Singh's Latest Video Featuring His Mother And Brother Is A Laugh Riot  https://t.co/gjuCQNxvir https://t.co/A3tB8hFOL4
550,2023-02-20 13:48:44+00:00,ndtv,"#NewsAlert | BVR Subrahmanyam is new NITI Aayog CEO, current chief Parameswaran lyer moves to World Bank: Press Trust of India"
551,2023-02-20 13:46:19+00:00,ndtv,PM Modi Interacts With Relief Teams Involved In 'Operation Dost' In Turkey https://t.co/Gf8YXu3EUv https://t.co/FtBhF86nGn
552,2023-02-20 13:45:18+00:00,ndtv,"""Your efforts filled us with pride. I salute you"": PM Modi during an interaction with NDRF team that conducted rescue operations in Turkey https://t.co/cmh9S0iN9W"
553,2023-02-20 13:30:19+00:00,ndtv,"Watch #BreakingViews, tonight at 8:30 on NDTV 24x7 https://t.co/0x4jeV8G9z"
554,2023-02-20 13:29:20+00:00,ndtv,"Watch #NewsroomNewsBreak, tonight at 7:30 on NDTV 24X7 and https://t.co/hMlRpgak2y https://t.co/vXC0yUSxSz"
555,2023-02-20 13:28:48+00:00,ndtv,"Former Pakistan PM Imran Khan is at the Lahore High Court for hearing on his bail plea. 

Waqas Azeem, senior reporter, 24News TV, reports from Pakistan https://t.co/njqsMFy8Fl"
556,2023-02-20 13:06:26+00:00,ndtv,"🔴Watch live: PM Modi interacts with NDRF team that conducted rescue operations in Turkey 

https://t.co/hMlRpgaRS6 https://t.co/ZrmQCpyRdN"
557,2023-02-20 13:02:24+00:00,ndtv,#NDTVBeeps | Game On: Rare Face-Off Between Tigress and Leopard at Panna https://t.co/gJX2vJoqIs
558,2023-02-20 12:53:45+00:00,ndtv,"Watch | Manju Seth, former diplomat, on US President Joe Biden's surprise Kyiv visit https://t.co/28c57bqBYT"
559,2023-02-20 12:52:43+00:00,ndtv,"Caught On CCTV, Man With Body Of Delivery Agent He Had Killed Over iPhone  https://t.co/Dfvu7TBnFr https://t.co/1DrKDLQw4h"
560,2023-02-20 12:52:02+00:00,ndtv,"Manish Sisodia Asked To Appear Before CBI On Sunday In Liquor Policy Case  https://t.co/ftozuNBy9s

NDTV's Arvind Gunasekar reports https://t.co/WCJNnMlj8e"
561,2023-02-20 12:47:35+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny  https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/W0KCpI18dM"
562,2023-02-20 12:43:47+00:00,ndtv,"""Election Commission Should Be Dissolved"": Uddhav Thackeray On Sena Order  https://t.co/8Kr4CsjvIo

NDTV's Sohit Mishra reports https://t.co/0HMGGpncrS"
563,2023-02-20 12:39:20+00:00,ndtv,"Watch | Dr Tara Kartha, foreign affairs expert, on US President Joe Biden's surprise Kyiv visit https://t.co/6ADZNdb5Ty"
564,2023-02-20 12:38:23+00:00,ndtv,"Watch | Fred Weir, Russian foreign affairs expert on US President Joe Biden's surprise Kyiv visit https://t.co/5Z5aNLMfxU"
565,2023-02-20 12:33:41+00:00,ndtv,#T20WorldCup https://t.co/sRTq42s34J
566,2023-02-20 12:32:31+00:00,ndtv,"#NDTVBeeps | Facebook, Instagram's Paid Verified Badge: Benefits, Cost, Availability https://t.co/FNHGW7BeX0"
567,2023-02-20 12:25:43+00:00,ndtv,"Former Pakistan PM Imran Khan expected to appear before Lahore High Court for hearing on his bail plea. 

Munizae Jahangir reports from Lahore https://t.co/DZRyRplP8B"
568,2023-02-20 12:24:42+00:00,ndtv,"Watch #LeftRightCentre with Vishnu Som, tonight at 9:30, on NDTV 24X7 https://t.co/6K3tKvOcZu"
569,2023-02-20 12:08:36+00:00,ndtv,"Watch #LeftRightCentre with Vishnu Som, tonight at 9, on NDTV 24X7 https://t.co/NU1dnRsmL9"
570,2023-02-20 12:02:55+00:00,ndtv,#Excerpt: The Gandhi-Maulana Azad Meeting That Deeply Impacted Both Men - by S. Irfan Habib (@irfhabib) https://t.co/x1XnEScm8l https://t.co/WCIIGRQjE7
571,2023-02-20 11:59:46+00:00,ndtv,#Blog: When Baba's Bulldozers Went Off Script - by Mohd Asim (@MohdAsim1)  https://t.co/pRR1d6m4NV https://t.co/x6ExzBPFXp
572,2023-02-20 11:52:23+00:00,ndtv,"Biden's Surprise Kyiv Visit: ""Putin Thought Ukraine Was Weak, Dead Wrong"" https://t.co/Mi9GRJFGGd https://t.co/DcQQ0ClnAf"
573,2023-02-20 11:40:24+00:00,ndtv,"Watch | Dr VB Soni, former envoy to Ukraine, on US President Joe Biden's surprise Kyiv visit https://t.co/MNcSt6m39Z"
574,2023-02-20 11:37:42+00:00,ndtv,#Blog: When Baba's Bulldozers Went Off Script - by Mohd Asim  https://t.co/pRR1d6mCDt https://t.co/6nXqv4FcuE
575,2023-02-20 11:28:40+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/hH9zq9Z1Fq"
576,2023-02-20 11:22:36+00:00,ndtv,"Manish Sisodia Asked To Appear Before CBI On Sunday In Liquor Policy Case  https://t.co/ftozuNBy9s

NDTV's Arvind Gunasekar reports https://t.co/8qH0OyyGXF"
577,2023-02-20 11:19:14+00:00,ndtv,"Chhattisgarh Leaders Raided, Congress Says ""Third-Rate Politics""  https://t.co/9uIIQ5VLae https://t.co/aNIgyQQBxh"
578,2023-02-20 11:13:19+00:00,ndtv,#NDTVBeeps | Caught On CCTV: Man With Body Of Delivery Agent He Had Killed Over iPhone https://t.co/g8Za3PE7o5
579,2023-02-20 11:05:28+00:00,ndtv,Veteran Kannada Director SK Bhagavan Dies At 89  https://t.co/GViwVLf1Lj https://t.co/GAyS6SgihW
580,2023-02-20 11:05:02+00:00,ndtv,"German Chancellor Quotes S Jaishankar's ""Europe's Mindset"" Remark  https://t.co/ajCqsOu9Cg https://t.co/7h6IL79k3f"
581,2023-02-20 11:04:19+00:00,ndtv,"Turkey Ambassador's Thank You Note For India's ""Valuable Help"" After Earthquake  https://t.co/Iy9eOGdul0 https://t.co/iOjhHmottY"
582,2023-02-20 11:01:19+00:00,ndtv,"Watch | S.T. Devare, former ambassador to Ukraine, on US President Joe Biden's surprise Kyiv visit https://t.co/FxibIcBdey"
583,2023-02-20 10:58:34+00:00,ndtv,Centre Taking Steps To Control Inflation: Nirmala Sitharaman https://t.co/tjOUKWRmSf https://t.co/tHyzp5Qr7s
584,2023-02-20 10:56:31+00:00,ndtv,"Meta Launches Paid Blue Badge For Instagram, Facebook  https://t.co/jmVI0zdaWC

NDTV's Parmeshwar Bawa reports https://t.co/FXXEm7bNmc"
585,2023-02-20 10:54:36+00:00,ndtv,"""Kyiv holds part of my heart"": US President Joe Biden in a joint address with Ukraine President Volodymyr Zelenskyy https://t.co/iHQJwfEmOn"
586,2023-02-20 10:53:57+00:00,ndtv,#ManishSisodia https://t.co/U1W4rKoRRY
587,2023-02-20 10:53:11+00:00,ndtv,🔴#BREAKING | Manish Sisodia Asked To Appear Before CBI On Sunday In Liquor Policy Case https://t.co/SXoHeecnCo https://t.co/OBp1gCN0HB
588,2023-02-20 10:49:39+00:00,ndtv,"Biden's Surprise Kyiv Visit: ""Putin Thought Ukraine Was Weak, Dead Wrong""  https://t.co/Mi9GRJFGGd https://t.co/uYLUimKYZ8"
589,2023-02-20 10:46:38+00:00,ndtv,"""2023 will be our year of victory"": Ukraine President Volodymyr Zelenskyy https://t.co/PCeWs3Oahz"
590,2023-02-20 10:36:45+00:00,ndtv,"🔴Watch Live: Ukraine's Zelensky's Joint Address With US President Joe Biden 

https://t.co/hMlRpgak2y https://t.co/YOc5UdaewH"
591,2023-02-20 10:31:44+00:00,ndtv,US President Joe Biden made a surprise trip to Kyiv on Monday ahead of the first anniversary of Russia's invasion of Ukraine  https://t.co/s9bqoePiNa https://t.co/Nh0xV6hGie
592,2023-02-20 10:29:00+00:00,ndtv,Joe Biden's Surprise Visit To Kyiv Ahead Of 1st Anniversary Of Ukraine War https://t.co/Mi9GRJFGGd https://t.co/hPjkyTJYaG
593,2023-02-20 10:10:20+00:00,ndtv,"🔴#BREAKING | US President Joe Biden makes surprise visit to Ukraine's Kyiv: news agency AFP quoting reports https://t.co/xYeQHDnHud

NDTV's Vishnu Som reports https://t.co/9aJdiXkQgz"
594,2023-02-20 10:06:07+00:00,ndtv,#JoeBiden https://t.co/lH8m9tbHPl
595,2023-02-20 10:06:05+00:00,ndtv,🔴#BREAKING | US President Joe Biden makes surprise visit to Ukraine's Kyiv: news agency AFP quoting reports https://t.co/xYeQHDn9EF https://t.co/3tkIeeXXEY
596,2023-02-20 10:02:17+00:00,ndtv,🔴#BREAKING | US President Joe Biden reaches Ukraine's Kyiv https://t.co/N2qAeRR1X1
597,2023-02-20 09:54:52+00:00,ndtv,"Upendra Kushwaha quits JD(U) and announces his new political party, the Rashtriya Lok Janata Dal.

NDTV's Manish Kumar reports https://t.co/sUglbL9xgq"
598,2023-02-20 09:49:34+00:00,ndtv,Ex-Pakistan PM Imran Khan likely to be arrested in Lahore over allegations of foreign exchange violation: Reports https://t.co/AiP4wdL0Dx
599,2023-02-20 09:28:14+00:00,ndtv,"German Chancellor Quotes S Jaishankar's ""Europe's Mindset"" Remark https://t.co/ajCqsOu9Cg https://t.co/dXTYarmIwI"
600,2023-02-20 09:26:26+00:00,ndtv,"""Election Commission Should Be Dissolved"": Uddhav Thackeray On Sena Order https://t.co/8Kr4CsjvIo https://t.co/lOlinSnvSu"
601,2023-02-20 09:14:01+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/M7xA9DCa0q"
602,2023-02-20 09:10:43+00:00,ndtv,"""I had requested the Election Commission, that there is a matter of suspended MLAs in the Supreme Court and until the verdict comes, don't give your decision"": Uddhav Thackeray | reported by news agency ANI https://t.co/DrkidbQrZT"
603,2023-02-20 09:09:47+00:00,ndtv,#UddhavThackeray https://t.co/m3mBsNRXxX
604,2023-02-20 09:09:31+00:00,ndtv,"🔴 #BREAKING | ""Election Commission should be dissolved, Supreme Court our last ray of hope"": Uddhav Thackeray on 'Shiv Sena name' order https://t.co/8Kr4CsiXSQ https://t.co/pDbBujdkRA"
605,2023-02-20 09:08:50+00:00,ndtv,"""If this (the current scenario in Maharashtra) is not stopped, the 2024 Lok Sabha elections may turn out to be the last elections in the country as after that anarchy will start here"": Uddhav Thackeray | reported by news agency ANI https://t.co/Cp9qhQ64v1"
606,2023-02-20 09:08:21+00:00,ndtv,"""Everything has been stolen from me. The name and symbol of our party have been stolen but the name 'Thackeray' cannot be stolen. We have moved the Supreme Court against the decision given by the Election Commission, the hearing will start from tomorrow"": Uddhav Thackeray | ANI https://t.co/gx7y6Cw2hv"
607,2023-02-20 09:06:54+00:00,ndtv,"""Don't Accept Finger-Pointing On China-Russia Ties"": Beijing On US Claim https://t.co/FFnDPRx7gU https://t.co/oG7ECQKI05"
608,2023-02-20 09:05:45+00:00,ndtv,Ola Plans To Build World's Largest Electric Vehicle Hub In Tamil Nadu https://t.co/USUrk72YZo https://t.co/x3DKk4NoC3
609,2023-02-20 08:55:42+00:00,ndtv,"Turkey Ambassador's Thank You Note For India's ""Valuable Help"" After Earthquake https://t.co/Iy9eOGdul0 https://t.co/raKm77fZlt"
610,2023-02-20 08:53:25+00:00,ndtv,"Chhattisgarh Leaders Raided, Congress Says ""Third-Rate Politics"": 10 Facts https://t.co/9uIIQ5VLae

NDTV's Arvind Gunasekar reports https://t.co/s7xOKU4XyM"
611,2023-02-20 08:51:55+00:00,ndtv,Heat Wave Very Soon? What Top Weather Scientist Told NDTV https://t.co/x4wvymx7MH https://t.co/WK16INdI7l
612,2023-02-20 08:49:47+00:00,ndtv,"In Battle Of 2 Officers In Karnataka, ""Private Pics"" Posted On Facebook https://t.co/DmfyXpTLOE https://t.co/vARQwi4G06"
613,2023-02-20 08:47:56+00:00,ndtv,"Uddhav Thackeray Goes To Supreme Court After Losing Shiv Sena Name, Symbol https://t.co/4htynFlkuR

NDTV's Sohit Mishra reports https://t.co/46NPzu09qJ"
614,2023-02-20 08:21:51+00:00,ndtv,#ThePropertyshow | PM Modi Inaugurates Sohna-Dausa Stretch Of Delhi-Mumbai Expressway - How Will This Impact The Real Estate Market? https://t.co/kgCKKzSJv2
615,2023-02-20 08:17:49+00:00,ndtv,"Top Karnataka Women Officers Fight Over Facebook Pics, Warned Of Action https://t.co/DmfyXpTLOE https://t.co/ZUBxlsBIsr"
616,2023-02-20 08:16:01+00:00,ndtv,#NewsAlert | Opposition MLAs raise placards against Governor in Uttar Pradesh assembly https://t.co/aHxFIFQzRj
617,2023-02-20 08:08:29+00:00,ndtv,🔴 #NewsAlert | Beijing slams 'false' US claims that China may arm Russia | reported by news agency AFP
618,2023-02-20 07:53:28+00:00,ndtv,"22 Wires ""May Have Already Broken"" Before Gujarat Bridge Collapsed: Report https://t.co/ZbWA35qV9r https://t.co/4hAv6W5xdr"
619,2023-02-20 07:40:13+00:00,ndtv,"Saudi Arabia Announces Next Mega Project, Video Goes Viral https://t.co/EZNonJTCpi https://t.co/DePMchDtw0"
620,2023-02-20 07:39:50+00:00,ndtv,"Uddhav Thackeray faction workers arrive at #ShivSena Bhavan for a meeting after Election Commission allotted ""Shiv Sena"" name and ""Bow and Arrow"" symbol to Maharashtra Chief Minister Shinde faction

NDTV's Sohit Mishra reports https://t.co/EGCDwjpL7L"
621,2023-02-20 07:25:52+00:00,ndtv,"Uddhav Thackeray Goes To Supreme Court After Losing Shiv Sena Name, Symbol https://t.co/4htynFlkuR

NDTV's Sohit Mishra reports from Shiv Sena Bhavan, Mumbai https://t.co/FqoYhCpFsD"
622,2023-02-20 07:22:34+00:00,ndtv,"Meta launches paid blue badge for Instagram and Facebook. How much will it cost? Who can apply for a paid blue tick? Is the advertising-based business model that has long dominated the internet faltering? 

NDTV's Parmeshwar Bawa breaks down the details https://t.co/wIFA76sqe1"
623,2023-02-20 07:13:22+00:00,ndtv,"Landslide Damages 13 Houses In Jammu And Kashmir, Affected Families Shifted https://t.co/ePPzaCZNWT https://t.co/mdZ6yKVrZf"
624,2023-02-20 07:12:33+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/VDUQX2ugRc"
625,2023-02-20 07:08:40+00:00,ndtv,"#NDTVBeeps | Teen Stabbed, Dragged By Hair For Declining 47-Year-Old Man's Proposal https://t.co/LBy7iDkuKi"
626,2023-02-20 07:03:10+00:00,ndtv,"🔴 Watch LIVE | Chhattisgarh Chief Minister Bhupesh Baghel On Probe Agency Raids 

https://t.co/hMlRpgak2y https://t.co/57WHrRvcu2"
627,2023-02-20 06:59:55+00:00,ndtv,#NDTVBeeps | Viral: Former Sarpanch Showers Cash At Nephew's Wedding In Gujarat https://t.co/cBwnGEmBpd
628,2023-02-20 06:44:45+00:00,ndtv,"Chhattisgarh Leaders Raided, Congress Says ""Third-Rate Politics"": 10 Facts https://t.co/9uIIQ5VLae https://t.co/BTkZ9YwyeI"
629,2023-02-20 06:44:20+00:00,ndtv,"Uddhav Thackeray Goes To Supreme Court After Losing Shiv Sena Name, Symbol https://t.co/4htynFlkuR https://t.co/uH7g0Pnige"
630,2023-02-20 06:32:58+00:00,ndtv,What Is The Safest Seat On A Plane? Aviation Expert Answers https://t.co/5JGHKgSSIW https://t.co/kZ6s3O6fYN
631,2023-02-20 06:28:19+00:00,ndtv,"#NewsAlert | ""Teachers are medium for change, they have to prepare youths for a new century"": PM in virtual address at Rozgar Mela in Uttarakhand | reported by news agency PTI"
632,2023-02-20 06:23:53+00:00,ndtv,"""We have given a notice to the Speaker. We are following the orders of Election Commission. We will take a call on how to proceed further. Since Election Commission has recognised us as Shiv Sena, this office belongs to us now"": Shiv Sena (Shinde faction) Bharat Gogawale | ANI https://t.co/elfswvKpMo"
633,2023-02-20 06:22:22+00:00,ndtv,"The chief whip of #ShivSena (Shinde faction) Bharat Gogawale with other MLAs reaches Vidhan Bhavan, likely to meet State Assembly Speaker Rahul Narvekar asking for handover of the Shiv Sena legislative party office at Vidhan Bhavan. | reported by news agency ANI https://t.co/0L4IkkhM5L"
634,2023-02-20 06:17:18+00:00,ndtv,"#NewsAlert | ""Big investments being made in the infrastructure sector in Uttarakhand to ensure state's youths return to their villages"": PM Modi | reported by news agency PTI"
635,2023-02-20 06:10:34+00:00,ndtv,"ChatGPT Calls Elon Musk ""Controversial"", Billionaire Reacts https://t.co/XBJathmNJN https://t.co/Qn3ZMglGSA"
636,2023-02-20 06:09:39+00:00,ndtv,"""To Divert Attention"": Chhattisgarh Chief Minister On Probe Agency Raids https://t.co/9uIIQ5VdkG https://t.co/L9nQMXreC5"
637,2023-02-20 06:08:06+00:00,ndtv,"Hindon Airbase, Ghaziabad | Indian Army's medical team 60 Para Field, in Turkey’s Iskenderun region returns home after providing extensive services to a large number of earthquake-hit people. | reported by news agency ANI https://t.co/iJRMoMY0XO"
638,2023-02-20 05:59:53+00:00,ndtv,Where Is Jack Ma? Alibaba Co-Founder Has Popped Up In... https://t.co/DLo9dGuSeb https://t.co/X6DCRZAIgP
639,2023-02-20 05:59:18+00:00,ndtv,#CelebWatch | Inside Kartik Aaryan (@TheAaryanKartik) And Kriti Sanon's (@kritisanon) 'Shehzada' Diaries https://t.co/3CcSpLyHf5
640,2023-02-20 05:56:29+00:00,ndtv,"🔴 Watch LIVE | PM Modi Addresses Uttarakhand Rozgar Mela

https://t.co/hMlRpgaRS6 https://t.co/2aWD6MftNx"
641,2023-02-20 05:53:41+00:00,ndtv,"Caught On CCTV, Man With Body Of Delivery Agent He Had Killed Over iPhone https://t.co/Dfvu7TBnFr

NDTV's Sreeja MS reports https://t.co/kxLEPQAYhf"
642,2023-02-20 05:50:43+00:00,ndtv,#CelebWatch | Deepika Padukone (@deepikapadukone) Makes A Style Statement At The Airport https://t.co/jpSeEX6DlS
643,2023-02-20 05:43:44+00:00,ndtv,"Chhattisgarh Congress Leaders Searched Days Before Party Meet In Raipur https://t.co/DyPGlb85D0

NDTV's Arvind Gunasekar reports https://t.co/8Gc6DeHQDj"
644,2023-02-20 05:42:24+00:00,ndtv,#Update | The lawyer has sought an urgent hearing of the plea against the Election Commission's decision. | reported by news agency ANI
645,2023-02-20 05:40:26+00:00,ndtv,🔴 #BREAKING | Uddhav Thackeray challenges in Supreme Court election body's order allowing Eknath Shinde faction to keep #ShivSena name https://t.co/4htynFlkuR https://t.co/4PnxtFSpVz
646,2023-02-20 05:40:23+00:00,ndtv,#UddhavThackeray https://t.co/umeksH9k9b
647,2023-02-20 05:37:52+00:00,ndtv,"Lawyer of Uddhav Thackeray faction mentions plea before Supreme Court, challenging Election Commission's move to allot party name ""Shiv Sena"" and the symbol ""Bow and Arrow"" to the faction led by Maharashtra Chief Minister. Supreme Court asks lawyer to mention it tomorrow. | ANI https://t.co/EmPEqjPdgS"
648,2023-02-20 05:29:07+00:00,ndtv,#Chhattisgarh https://t.co/5lOETklMuc
649,2023-02-20 05:28:55+00:00,ndtv,"🔴 #BREAKING | Chhattisgarh Chief Minister slams Enforcement Directorate searches on Congress leaders, says ""attempt to divert attention"" https://t.co/9uIIQ5VLae https://t.co/R5B0eJxmch"
650,2023-02-20 05:24:34+00:00,ndtv,"22 Wires ""May Have Already Broken"" Before Gujarat Bridge Collapsed: Report https://t.co/ZbWA35qnjT https://t.co/ZuuXEohJw9"
651,2023-02-20 05:23:56+00:00,ndtv,Probe Agency Raids Congress Leaders In Chhattisgarh In Alleged Coal Scam https://t.co/DyPGlb85D0 https://t.co/4CqApous0D
652,2023-02-20 05:09:28+00:00,ndtv,"Caught On CCTV, Man With Body Of Delivery Agent He Had Killed Over iPhone https://t.co/Dfvu7TBnFr https://t.co/tsfnvis2yR"
653,2023-02-20 05:08:37+00:00,ndtv,"Meta Launches Paid Blue Badge For Instagram, Facebook. It Costs... https://t.co/jmVI0zdaWC

NDTV's Parmeshwar Bawa reports https://t.co/kmuZPHEfT0"
654,2023-02-20 05:04:07+00:00,ndtv,"On Camera, Teen Dragged By Hair After Being Stabbed By Man She Rejected https://t.co/LxGLtXYigi https://t.co/APEylix6ik"
655,2023-02-20 04:47:15+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/76LPpylWUu"
656,2023-02-20 04:40:32+00:00,ndtv,"'Vice-Captain' Missing From India Test Squad, Sparks Talk Over KL Rahul https://t.co/R4wiUgREdW https://t.co/l4fws41bGG"
657,2023-02-20 04:30:12+00:00,ndtv,"Unable To Pay For iPhone, Karnataka Man Kills Delivery Agent https://t.co/Dfvu7TBnFr

NDTV's Sreeja MS reports https://t.co/Z97jXUQTuj"
658,2023-02-20 04:20:15+00:00,ndtv,#COVID19 https://t.co/E3mMvdLp5q
659,2023-02-20 04:12:00+00:00,ndtv,#Maharashtra | Uddhav Thackeray calls an important meeting at Shiv Sena Bhavan in Mumbai at 12.30 pm today. All MLAs and leaders of the Thackeray faction are expected to be present in the meeting. | reported by news agency ANI https://t.co/gCzkpOHF5E
660,2023-02-20 04:09:55+00:00,ndtv,🔴 #BREAKING | Enforcement Directorate raids 14 locations in Chhattishgarh over money laundering in alleged coal scam https://t.co/aLzz6IrEiE
661,2023-02-20 03:52:24+00:00,ndtv,"#JammuAndKashmir | Few houses were damaged due to a landslide at Rezin, Gagangeer area of Sonamarg in Ganderbal district yesterday. Residents were moved to safe locations. No loss of life was reported. | reported by news agency ANI https://t.co/FBCMHFFtpF"
662,2023-02-20 03:49:53+00:00,ndtv,"Family Of Man Linked To Muslim Men's Murder Claims Violent Raid, Cops Deny https://t.co/ripxvXQMCD

NDTV's Vedanta Agarwal reports https://t.co/PsK23qir96"
663,2023-02-20 03:48:40+00:00,ndtv,"🔴 #NewsAlert | 2 killed in firing over parking dispute in Patna; mob sets marriage hall on fire, women, trapped, rescued by cops"
664,2023-02-20 03:44:31+00:00,ndtv,#NewsAlert | The Enforcement Directorate today conducted searches at more than a dozen locations in Chhattishgarh in a mining case. The places searched include residential and office premises of various Congress leaders. | reported by news agency ANI
665,2023-02-20 03:39:22+00:00,ndtv,"#NewsAlert | Uddhav Thackeray to approach Supreme Court after losing Shiv Sena name, symbol 

NDTV's Sohit Mishra reports https://t.co/Sj1cWnMo3c"
666,2023-02-20 03:36:45+00:00,ndtv,#PollutionUpdate | #AirQualityIndex in Delhi-NCR today at 9 am https://t.co/naEBcKKu1n
667,2023-02-20 03:36:43+00:00,ndtv,#PollutionUpdate | Cities with better #AirQualityIndex today at 9 am https://t.co/ZWspXZo1nQ
668,2023-02-20 03:36:41+00:00,ndtv,#PollutionUpdate | Cities with the worst #AirQualityIndex today at 9 am https://t.co/D73fVQtikg
669,2023-02-20 03:31:20+00:00,ndtv,"Watch: Rahul Gandhi, Sister Priyanka Take On Gulmarg In Snowmobiles https://t.co/zMq0uV4tPC https://t.co/AVgevuzqir"
670,2023-02-20 03:30:00+00:00,ndtv,Watch LIVE | Top headlines at 9 am  https://t.co/2l8PZBEAMN
671,2023-02-20 03:29:58+00:00,ndtv,"Meta Launches Paid Blue Badge For Instagram, Facebook. It Costs... https://t.co/jmVI0zdaWC https://t.co/Hvn1obAhU3"
672,2023-02-20 03:16:46+00:00,ndtv,Congress Reacts To Nitish Kumar's Call To Lead Opposition For 2024 Polls https://t.co/Wc02yHkEnF https://t.co/ZuAPnI4Ith
