,Date,User,Tweet
1262,2023-02-19 12:46:21+00:00,IndiaToday,"#Delhi | A bus of the #DTC caught fire at the Badli crossing area on the Outer Ring Road of the capital city. 
https://t.co/m7PAR9RtwP"
1263,2023-02-19 12:30:36+00:00,IndiaToday,India retain #BorderGavaskarTrophy after Jadeja scripts huge victory against Australia | @NikhilNaz | #INDvAUS #ITLivestream https://t.co/3pm70qbeej
1264,2023-02-19 12:11:18+00:00,IndiaToday,"India have announced their squad for the upcoming ODI series against Australia with Jaydev Unadkat making a return to the side after nine years. #INDvsAUS

https://t.co/BxXDjYeSBY"
1265,2023-02-19 12:06:10+00:00,IndiaToday,"Recovery efforts continue in New Zealand after cyclone Gabrielle claimed 11 lives. 

Watch how the cyclone cut off entire towns

#NewZealand #Cyclone #Gabrielle #NewsMo https://t.co/5tlTsbGNEz"
1266,2023-02-19 12:02:46+00:00,IndiaToday,"YSRTP chief @realyssharmila lambasts #Telangana CM KCR, calls BRS MLAs 'transgender'. @Jay_Apoorva18 tells us more. #ITVideo | @Chaiti https://t.co/y1FLTDZOMI"
1267,2023-02-19 11:57:13+00:00,IndiaToday,The latest in Indian art market: Raghava KK's headline grabbing showcase; art as an alternative asset class | @Chaiti | #ITLivestream  https://t.co/hjmPu0E5EE
1268,2023-02-19 11:57:10+00:00,IndiaToday,"#Haryana | Thousands of government employees gathered in Panchkula to press their demand for restoring the old pension scheme. 

https://t.co/6zNbHNBMD2"
1269,2023-02-19 11:51:09+00:00,IndiaToday,"Sena Vs Sena war of words explodes; #UddhavThackeray fires fresh salvo, to challenge EC order in Supreme Court. Watch this report. #ITVideo | @Chaiti https://t.co/TqR2lPkH3I"
1270,2023-02-19 11:31:56+00:00,IndiaToday,Big protest over old pension scheme in Haryana; cops use water cannons &amp; tear gas shells. Watch this report. #ITVideo | @Chaiti https://t.co/ipfnkReWOW
1271,2023-02-19 11:29:32+00:00,IndiaToday,Watch the latest news &amp; updates of this hour | @Chaiti | #ITLivestream https://t.co/BELvYG7yY4
1272,2023-02-19 11:23:45+00:00,IndiaToday,#Karnataka Congress CM face nataka heats up; Cong MLAs back Siddaramaiah; DK Shivakumar seeks public support for CM post. Watch this report. #ITVideo | @Chaiti https://t.co/S4oPoB5m3O
1273,2023-02-19 11:20:51+00:00,IndiaToday,War of words between TMC &amp; BJP over 'Gerua' song row; singer Arijit Singh breaks silence. Here's more. #ITVideo | @Chaiti https://t.co/oy3GAkzkhj
1274,2023-02-19 10:59:48+00:00,IndiaToday,"Smoking? You could get COPD!
Silence disabling disease could also kill 
#Healh360 with @snehamordani 
#ITLivestream  https://t.co/G5DmRaIMYG"
1275,2023-02-19 10:30:28+00:00,IndiaToday,"An #earthquake of magnitude 3.8 struck #ArunachalPradesh on Sunday

https://t.co/G7rcHMpAEf"
1276,2023-02-19 10:29:47+00:00,IndiaToday,"Days after the charred remains of two people were found in a burnt four-wheeler in Haryana’s #Bhiwani, Rajasthan Police has denied allegations of assaulting the pregnant wife of an accused

https://t.co/2bn5FZ2YCm"
1277,2023-02-19 10:29:15+00:00,IndiaToday,"Police have identified Pakistani Taliban terrorists who were involved in the Karachi police chief's office attack 
#Pakistan
https://t.co/o80RPJtMiZ"
1278,2023-02-19 10:28:45+00:00,IndiaToday,"#Millet-based food products will now be served to school children under the mid-day meal scheme in 12 districts of #Chhattisgarh 

https://t.co/xQ1GbhOHYR"
1279,2023-02-19 10:28:09+00:00,IndiaToday,"A broad Russian government crackdown has silenced dissent, with political opponents imprisoned or fleeing abroad. 
#Russia #Ukraine
https://t.co/UA0LRXZeFq"
1280,2023-02-19 10:25:38+00:00,IndiaToday,"Virat Kohli became the fastest batter to 25,000 international runs during the second Test against Australia in Delhi.

Read Here: https://t.co/sdP58lC406
#ViratKohli #India #australia #IndvsAus #Cricket #Kohli #ITCard https://t.co/sdT0G8anwI"
1281,2023-02-19 10:14:28+00:00,IndiaToday,"Congress's Jairam Ramesh takes a dig at Mamata Banerjee, says, ""some back us, but their actions suit BJP""
#ITVideo #Congress #News https://t.co/oK0OIlhvqC"
1282,2023-02-19 10:07:04+00:00,IndiaToday,"Arijit Singh opens up on Gerua row for the 1st time, says “Saffron is the colour of Sanyasis, of Swami Ji (Vivekananda)” 
#ITVideo https://t.co/SDlVcWaKHP"
1283,2023-02-19 09:58:51+00:00,IndiaToday,"Priyanka Chopra finally reveals daughter Malti Marie’s face on Instagram, holds her close in bed. 

#PriyankaChopra #Daughter #MaltiMarie #pics #ITPhotoblog https://t.co/huUQNGOqw2"
1284,2023-02-19 09:57:12+00:00,IndiaToday,"2023: The year of Bollywood? 
#ITLivestream #Entertainment #Cinema 
 https://t.co/eWCaJfDmUQ"
1285,2023-02-19 09:51:41+00:00,IndiaToday,"BRS workers hit streets against YS Sharmila, YSRTP posters burnt by agitated workers 
#ITVideo #Telangana #News #India https://t.co/7mWhDrvUUS"
1286,2023-02-19 09:34:49+00:00,IndiaToday,"News that is making headlines 
#ITLivestream #India #News 
 https://t.co/Efm6v4J8pg"
1287,2023-02-19 09:12:05+00:00,IndiaToday,"Police have registered cases against over 100 people after disputes erupted over entering temples in #MadhyaPradesh's #Khargone 
https://t.co/dV6NNXDBwq"
1288,2023-02-19 09:11:25+00:00,IndiaToday,"#Congress MLA Byrathi Suresh showered praise on senior party leader Siddaramaiah and endorsed him as the party's CM candidate ahead of the #Karnatakapolls 
@sagayrajp 
https://t.co/5PVDj4Auhz"
1289,2023-02-19 09:10:47+00:00,IndiaToday,"Nitish Kumar claimed that if the opposition unites then the BJP will settle below 100 seats in the 2024 Lok Sabha polls, adding that the opposition is working unitedly in #Bihar

https://t.co/9Ad0ABBHXD"
1290,2023-02-19 09:10:21+00:00,IndiaToday,"Sisodia's arrest would have delayed Delhi projects, says #AAP's Saurabh Bharadwaj | #Exclusive 
@PankajJainClick @tweets_amit 
https://t.co/yqZFEDWlEr"
1291,2023-02-19 09:08:01+00:00,IndiaToday,"A 17-year-old boy, who repeatedly raped a minor girl, will be tried as an adult in the case as he was involved in a heinous crime, a special court in Mumbai said. 
#Crime @journovidya 
https://t.co/z03VyXrMPD"
1292,2023-02-19 09:07:18+00:00,IndiaToday,"#NorthKorea has threatened the ""toughest reaction"" to the United States' expanding joint military exercises with #SouthKorea to counter the North's growing nuclear weapons ambitions. 
https://t.co/c63M50qlUd"
1293,2023-02-19 08:49:39+00:00,IndiaToday,"The viral clip has over 11 million views.
#Trending
https://t.co/e7IGgnqQ4r"
1294,2023-02-19 08:40:34+00:00,IndiaToday,"#RavindraJadeja produced another match-winning performance to help India register a thumping six-wicket win over Australia in2nd Test.

With this win, India took a 2-0 unassailable series lead and will retain the #BorderGavaskarTrophy.
Read:https://t.co/bypj8woMm4
#IndvsAus https://t.co/ajR52V2IRm"
1295,2023-02-19 08:36:30+00:00,IndiaToday,"All the latest updates of the day 
#ITLivestream #India #News 
 https://t.co/KmHjo7Eiy7"
1296,2023-02-19 08:15:11+00:00,IndiaToday,"Shiv Sena war of word explodes!
What next for #UddhavThackeray and co? 
@parasdamaa joins in for more 
#ITVideo #Maharashtra #Mumbai 
LIVE with @aishpaliwal https://t.co/uC7VnLXo1q"
1297,2023-02-19 08:13:42+00:00,IndiaToday,"Delhi Liquor Case | Big claim by Delhi deputy CM; ""I could have been arrested today,"" says Manish Sisodia 
(@pankajjainclick) (@tweets_amit)
#Delhi #ITVideo https://t.co/7MYVpmQskJ"
1298,2023-02-19 08:11:30+00:00,IndiaToday,"The Trinamool Congress has announced to gherao Union MoS Nisith Pramanik’s residence in West Bengal’s Cooch Behar in protest against the ‘wrongful execution’ of a 24-year-old man by the Border Security Force
@RittickMondal #TMC
https://t.co/Nc0jbwvnAh"
1299,2023-02-19 08:10:41+00:00,IndiaToday,"Union minister #AmitShah took a jibe at Uddhav Thackeray after the poll body allotted the Shiv Sena name and party symbol to Eknath Shinde's faction

https://t.co/ub5ujNRMhT"
1300,2023-02-19 08:10:00+00:00,IndiaToday,"The Border Security Force recovered a drone and suspected drugs from border areas in Punjab's Gurdaspur on Sunday
#BSF @aajtakjitendra 
https://t.co/mVuqxoGzyQ"
1301,2023-02-19 08:09:30+00:00,IndiaToday,"Days after the Election Commission allotted #ShivSena party name and symbol to the Eknath Shinde faction, NCP leader #SharadPawar said that he will not get involved in the ongoing controversy 
@Pkhelkar 
https://t.co/R95GxcxX6N"
1302,2023-02-19 08:08:49+00:00,IndiaToday,"The accused were carrying Rs 9.99 crore cash in 10 suitcases in a cab when they were nabbed on Friday, while another sum of Rs 9 crore was recovered after freezing their bank account 
#mumbai
https://t.co/dxfVRk4vqH"
1303,2023-02-19 08:08:19+00:00,IndiaToday,"Multiple vehicles collided on the #Delhi-#Meerut Expressway in the Masuri area of #Ghaziabad due to dense fog and poor visibility on Sunday
https://t.co/nlfljEEwHN"
1304,2023-02-19 08:07:46+00:00,IndiaToday,"The #BJP has chalked out a strategy to regain a foothold in 14 seats in Uttar Pradesh where the party lost in the 2019 Lok Sabha elections 
https://t.co/3MoEKcabV2"
1305,2023-02-19 08:07:18+00:00,IndiaToday,"Jailed MLA #AbbasAnsari's brother has alleged a conspiracy is being hatched to get Ansari killed with the help of Kuntu Singh inside the Kasganj Jail  

@ashishaajtak 
https://t.co/GoZfwJqHUV"
1306,2023-02-19 08:06:26+00:00,IndiaToday,"An inmate at #Bihar's Gopalganj Divisional Jail swallowed a mobile phone during checking to avoid getting caught. Here’s what happened next
https://t.co/DnIilEbgqz"
1307,2023-02-19 08:06:18+00:00,IndiaToday,"Cong’s Jairam Ramesh takes a dig at #MamataBanerjee
#ITVideo #India #Congress #News https://t.co/LXXFruWKlh"
1308,2023-02-19 08:05:44+00:00,IndiaToday,"He also accused the university of treating him unfairly and holding Rs 50 lakh of his retirement funds 
#PondicherryUniversity
https://t.co/JZGWMEwATQ"
1309,2023-02-19 08:04:39+00:00,IndiaToday,"Action is being taken to recover funds that were paid by the buyers, but no houses or shops have been allocated by the builders so far. 
#lucknow @aap_ka_santosh 
https://t.co/mODnaL4irS"
1310,2023-02-19 08:03:59+00:00,IndiaToday,"The CEO also listed a few benefits of working from offices.
@ShDivyanshi

https://t.co/isn4HE8Ipi"
1311,2023-02-19 08:03:36+00:00,IndiaToday,"The Inside Story: Love to kill!
#ITLivestream | #TheInsideStory | @preetichoudhry 
 https://t.co/rnauVvZhbN"
1312,2023-02-19 08:03:23+00:00,IndiaToday,#Brazil: Christ the Redeemer Statue Illuminated in Memory of Earthquake Victims https://t.co/N2fftbB2x6
1313,2023-02-19 08:03:03+00:00,IndiaToday,"#TamilNadu Police has arrested two suspected masterminds of a gang that robbed four ATMs on February 12 in Tiruvannamalai, Kalasapakkam and Polur 
@PramodMadhav6 
https://t.co/MYxTOywUcs"
1314,2023-02-19 08:02:20+00:00,IndiaToday,"#SanjayRaut in a tweet claimed the Rs 2,000 crore deal was a preliminary figure and this was 100 per cent true. 
https://t.co/L4nhIiHL0Q"
1315,2023-02-19 07:52:37+00:00,IndiaToday,"In this week’s edition of #Glasshouse: PM Modi’s use of soccer for diplomatic outreach; The spectre of electronic surveillance and phone tapping haunts Opposition leaders in Maharashtra... 
Only in #IndiaTodayMagazine:  https://t.co/RHK4qFwKsF https://t.co/9n8sfr1t0G"
1316,2023-02-19 07:50:18+00:00,IndiaToday,"What are your thoughts about this?
#Trending  
https://t.co/tzsMbPBAaF"
1317,2023-02-19 07:46:37+00:00,IndiaToday,"Hansika Motwani (@ihansika) on love, wedding with Sohael, past relationship, lows and highs, OTT debut | #Exclusive @filmybugB
Watch full video: https://t.co/Qle8KqDf8H
#Entertainment #OTT #Film #CinemaWorld https://t.co/7kU53Cq9od"
1318,2023-02-19 07:39:01+00:00,IndiaToday,"News stories of the hour
#ITLivestream 
 https://t.co/wKGdcs8Ka9"
1319,2023-02-19 07:31:28+00:00,IndiaToday,"While film stars and fans are mourning the demise of #NandamuriTarakaRatna, the PM @NarendraModi, took to social media to express his pain at #TarakaRatna's demise. 
Read:https://t.co/Hs3u268xWr
#AndhraPradesh #HeartAttack #JrNTR #PMModi #Cinema #ITCard https://t.co/z2EWfvfSYC"
1320,2023-02-19 07:12:16+00:00,IndiaToday,"Amit Shah lauds EC order, Eknath Shinde camp files caveat in Supreme Court. 
@parasdamaa joins in for more 
#ITVideo #Maharashtra #Mumbai https://t.co/VsBtM7Tbzr"
1321,2023-02-19 07:11:16+00:00,IndiaToday,"BRS workers hit streets against YS Sharmila. @Jay_Apoorva18 joins in for more 
#ITVideo | #Telangana | #India | #News https://t.co/HmCDksZh3N"
1322,2023-02-19 07:02:08+00:00,IndiaToday,"#TurkeySyriaEarthquakes | Miraculous rescue of survivors from rubble!
Watch the special broadcast #Survivors 
#ITLivestream #World #Earthquake #Turkey #Syria 
(@gauravcsawant) 
 https://t.co/zNrxgPeJi3"
1323,2023-02-19 06:43:13+00:00,IndiaToday,"As part of #APJAbdulKalam Satellite Launch Vehicle Mission 2023, more than 5,000 students from different parts of the country were enabled to design and develop 150 PICO satellites 

https://t.co/OPpSH6ZqZ9"
1324,2023-02-19 06:42:40+00:00,IndiaToday,"#ManishSisodia, who was called to the CBI office today for questioning in the Delhi liquor policy case, has requested the central agency to defer the questioning to another date

https://t.co/xzOQxjDZIX"
1325,2023-02-19 06:41:29+00:00,IndiaToday,"Turkey, Syria earthquake deaths top 46,000, rescue efforts may end tonight | 5 points

Read More: https://t.co/KU0vI0dq0c 
#Turkey #Syria #earthquakes #ITCard https://t.co/ahjZinWKaT"
1326,2023-02-19 06:40:02+00:00,IndiaToday,"The #Uddhav group will challenge the ""factual"" mistakes in the poll body's order, sources told India Today
@sahiljoshii 
https://t.co/mDYyjBw9Gu"
1327,2023-02-19 06:37:06+00:00,IndiaToday,"At least 11 persons were detained by the #Goa police for allegedly taking two Hyderabad residents as hostages following a dispute with the victims' employer

https://t.co/H92nb5yajO"
1328,2023-02-19 06:36:33+00:00,IndiaToday,"YSRTP chief #YSSharmila has been taken into custody for making inappropriate comments against Mahabubabad MLA Banoth Shankar Naik during a public rally
(@Jay_Apoorva18)
https://t.co/IDVInxkZdD"
1329,2023-02-19 06:30:50+00:00,IndiaToday,"The names of 44 voters disappeared from the electoral roll in a village in #WestBengal's #Malda ahead of #panchayatpolls, causing a stir

https://t.co/2xwidMrlws"
1330,2023-02-19 06:30:41+00:00,IndiaToday,"CBI summons Manish Sisodia again in Delhi liquor scam; Sisodia seeks more time to appear
Watch this and more 
#ITLivestream #India #News 
 https://t.co/JPtdPIAcbT"
1331,2023-02-19 06:30:10+00:00,IndiaToday,"A speeding car fell off a flyover in Uttar Pradesh’s #Lucknow, leaving three people dead and one injured 
@ashishaajtak 
https://t.co/HoFlPZgFWN"
1332,2023-02-19 06:29:31+00:00,IndiaToday,"Jamiat Ulama-i-Hind, on Saturday termed the alleged abduction and murder of two men by #cowvigilantes in #Rajasthan as “barbaric” and called for a judicial inquiry into the matter

https://t.co/INFZ8RD9BZ"
1333,2023-02-19 06:26:30+00:00,IndiaToday,"#Railways has cancelled 32 trains and diverted 24 other trains due to non-interlocking and doubling work. Check the full list here

https://t.co/I8s46OI4Ts"
1334,2023-02-19 06:24:21+00:00,IndiaToday,"Ravindra #Jadeja (7/42) and Ravichandran #Ashwin (3/59) to help India bowl out Australia for 113. 

India now need 115 runs to win the second Test and take a 2-0 unassailable lead in the four-match series to retain #BorderGavaskarTrophy. https://t.co/ybrLZxoW80"
1335,2023-02-19 06:10:33+00:00,IndiaToday,"The death toll from #CycloneGabrielle in #NewZealand rose to 11 on Sunday as the clean-up continued in the North Island and authorities worked to find missing people
https://t.co/tWy5FGWTcT"
1336,2023-02-19 06:06:52+00:00,IndiaToday,"CBI summons Manish Sisodia again in #Delhiliquor scam; Sisodia says “not afraid of questioning” . @tweets_amit gets us all the latest from ground zero. 
@mssirsa takes a jibe at Manish Sisodia. Listen in to why he said ""चोर की दाढ़ी में तिनका""!
LIVE with @aishpaliwal   #ITVideo https://t.co/X42armSgEa"
1337,2023-02-19 06:03:26+00:00,IndiaToday,"#ManishSisodia has requested the #CBI to defer the questioning to another date, citing the ongoing budget exercise of the city government
(@PankajJainClick, @MunishPandeyy)
https://t.co/M0AJNk7Nnv"
1338,2023-02-19 05:59:34+00:00,IndiaToday,"Singer Arijit breaks silence amid ‘Gerua’ row!
@RittickMondal joins in for more 

#ITVideo #India #News https://t.co/X21g0nMe6Z"
1339,2023-02-19 05:59:00+00:00,IndiaToday,"Lifestyle Edit: Art in News!
#ITLivestream | @chaiti 
 https://t.co/iDIG2g3XLh"
1340,2023-02-19 05:57:14+00:00,IndiaToday,"Don't miss Zomato's reaction as well.

#Trending
https://t.co/Hi1LcsGFOC"
1341,2023-02-19 05:48:49+00:00,IndiaToday,"#Karnataka: DKS, Sidda battle for top job
#ITVideo #India #News https://t.co/t8lLigMhit"
1342,2023-02-19 05:46:24+00:00,IndiaToday,"We are not crying, you are!
#Trending
https://t.co/R2kRvARJcd"
1343,2023-02-19 05:44:58+00:00,IndiaToday,"Fine of Rs 10 crore, life term: What is Uttarakhand’s new anti-cheating law? Watch to know more

#NewsMo #Uttarakhand #AntiCheatingLaw https://t.co/yE6fRMo5Hv"
1344,2023-02-19 05:42:03+00:00,IndiaToday,"Summoned by CBI in liquor policy case, #ManishSisodia seeks more time to appear; Talking to India Today,  @msisodia says “अगर बीजेपी को मुझसे बदला लेना है तो ले , लेकिन दिल्ली की जनता  के काम ठप्प होने की कीमत पर न ले""
Watch the exclusive conversation with @pankajjainclick https://t.co/LGMitu2OM6"
1345,2023-02-19 05:14:48+00:00,IndiaToday,"#Delhi Deputy Chief Minister Manish Sisodia on Saturday flagged a discrepancy in tax rates on papad and ""kachri"" at a meeting of the GST Council on Saturday and sought its rectification. 
@PankajJainClick 
https://t.co/mIKDBgAT2S"
1346,2023-02-19 05:04:06+00:00,IndiaToday,"What is the main cause of COPD? Is steroid treatment now normalised in kids?
Watch this and more on #Health360 with @snehamordani 
#ITLivestream
 https://t.co/XAhChuBKWC"
1347,2023-02-19 05:00:31+00:00,IndiaToday,"Muslim clerics in #Agra have asked community members not to attend events by godman Dhirendra Shastri 
(Siraj Qureshi)
https://t.co/eK5vaA9iaj"
1348,2023-02-19 04:39:58+00:00,IndiaToday,"#ThoughtOfTheDay #MotivationalQuotes #lifelessons  #Sundaymorning #socialmediaspecial 
#ITReel https://t.co/oJrl5KbonJ"
1349,2023-02-19 04:34:31+00:00,IndiaToday,"TMC’s young gun on #Mission2024!
@sardesairajdeep | #ITLivestream 
 https://t.co/6X8alGdFzr"
1350,2023-02-19 04:07:32+00:00,IndiaToday,"Delhi civic authorities will use drones and AI-powered platforms to combat dengue this year 
#Delhi (@Ramkinkarsingh)
https://t.co/JAeNObsue7"
1351,2023-02-19 04:06:45+00:00,IndiaToday,"Delhi CM Arvind Kejriwal on Saturday alleged that LG VK Saxena had tried to prevent the Delhi government from presenting its views before the Supreme Court by engaging the same lawyer for the two parties
#Delhi (@PankajJainClick)
https://t.co/HGXAJMzRkl"
1352,2023-02-19 04:05:34+00:00,IndiaToday,"UP Chief Secretary Durga Shankar Mishra has urged residents of Agra to assist in maintaining the city's beauty after vandalism was reported ahead of the G20 summit 
(Siraj Qureshi) 
https://t.co/wSxckpaZ4y"
1353,2023-02-19 04:04:11+00:00,IndiaToday,"#US Secretary of State Antony Blinken met #China’s top diplomat Wang Yi on Saturday and warned him not to repeat its “irresponsible act” of sending spy balloons into American airspace.
https://t.co/so9ElWEx04"
1354,2023-02-19 04:02:51+00:00,IndiaToday,"Former sarpanch showers cash at wedding event in Gujarat's Mehsana | Video
Read Here: https://t.co/LOt678r1xr
#Viral #ViralVideo #Gujarat #Mehsana #Cash #wedding https://t.co/35GDjmlktO"
1355,2023-02-19 04:00:09+00:00,IndiaToday,"New dawn for Indian fighter jets!
#BattleCry with @shivaroor 
#ITLivestream https://t.co/fzApjQyKNl"
1356,2023-02-19 03:50:16+00:00,IndiaToday,"An Iranian broadcaster claimed two of its senior journalists received death threats in response to their reporting on anti-hijab protests in the country, following outrage over the death of #MahsaAmini’s death in custody
https://t.co/DtG766Y7GW"
1357,2023-02-19 03:49:35+00:00,IndiaToday,"Several people suffered injuries after more than a dozen vehicles collided on the #Delhi-#Saharanpur highway on Sunday morning due to heavy fog. 
https://t.co/SSwVt14WZw"
1358,2023-02-19 03:48:41+00:00,IndiaToday,"#Scotland's Health Minister #HumzaYousaf has said he will take part in the contest to replace #NicolaSturgeon as Scottish National Party leader and first minister 

https://t.co/ScZLxcKEFw"
1359,2023-02-19 03:47:51+00:00,IndiaToday,"The UK government led by PM #RishiSunak is expected to announce a new agreement on the #Brexit trading rules for Northern Ireland next week 

https://t.co/aS3fdG9r7v"
1360,2023-02-19 03:47:14+00:00,IndiaToday,"YSRTP Prez Sharmila picked up by Telangana cops 
LIVE with @aishpaliwal https://t.co/Ov5w3AhIHu"
1361,2023-02-19 03:44:58+00:00,IndiaToday,"#DelhiLiquorPolicy:  CBI heat on Manish Sisodia 

@tweets_amit shares his ground report from outside Sisodia’s house 
#India #Delhi https://t.co/wYSIZJ6WmF"
1362,2023-02-19 03:44:12+00:00,IndiaToday,"What does your luck look like this week? Find out in this weekly #horoscope (Mita Bhan)
Read Here: https://t.co/B1RtyzzGE2 https://t.co/bX4F4w8UKN"
1363,2023-02-19 03:41:52+00:00,IndiaToday,"CBI summons Manish Sisodia again in Delhi liquor scam; what is the situation outside AAP office? India Today’s @journoashutosh gets us all the details from ground zero 
#Delhi #India #ManishSisodia https://t.co/oa8LP2jyTv"
1364,2023-02-19 03:38:43+00:00,IndiaToday,"Manish Sisodia summoned by CBI in #DelhiLiquorPolicy case; Sisodia asks CBI to defer questioning 
India Today’s @aviralhimanshu shares more details 
LIVE with @aishpaliwal https://t.co/QjXPCX7brM"
1365,2023-02-19 03:37:30+00:00,IndiaToday,"Find out answers to your questions related to love, health, money, career in this daily #horoscope 
@aruneshkumar 
Read Here: https://t.co/eaNgQuXABu https://t.co/aj82JbcUai"
1366,2023-02-19 03:33:27+00:00,IndiaToday,"Watch top news stories of this hour. #ITLivestream
 https://t.co/lH0vYonOJS"
1367,2023-02-19 02:54:54+00:00,IndiaToday,"Sena vs Sena war of words explodes!
India Today’s @pencilpatrakar joins in for more 
LIVE with @aishpaliwal https://t.co/dkFOjsR0vq"
1368,2023-02-19 02:40:39+00:00,IndiaToday,"News that is making headlines 
#ITLivestream #India #News
 https://t.co/HHBTIKadIz"
1369,2023-02-18 22:29:39+00:00,IndiaToday,"RIL CMD #MukeshAmbani and his eldest son #AkashAmbani offered prayers to Somnath Mahadev at #SomnathTemple in #Gujarat on the occasion of Mahashivratri 2023. The billionaire donated Rs 1.51 crore to the Somnath temple trust.
#Mahashivratri #RIL #ITPhotoblog https://t.co/efzwjlORRY"
1370,2023-02-18 22:21:38+00:00,IndiaToday,"Mumbai traffic police issued challan to #KartikAryan for parking his car on wrong side. They shared pic of the car with the caption, ""Problem? Problem yeh thi ki the car was parked on the wrong side! Don't do the 'Bhool' of thinking that 'Shehzadaas' can flout traffic rules"". https://t.co/VNGWdVJMmk"
1371,2023-02-18 22:17:03+00:00,IndiaToday,"Remember the cat that went viral after being rescued from earthquake rubble in #Turkey? The innocent soul just got the ‘purrfect’ start to its new life. The rescuer named Ali Cakas adopted the cat and named him Enkaz - ""rubble"" in Turkish. #TurkeyEarthquake #Rubble #ITPhotoblog https://t.co/wNBoTqawEN"
1372,2023-02-18 18:44:55+00:00,IndiaToday,"A #Rajasthan court sent one accused to police remand for 5 days in connection with the alleged abduction and murder of two men by cow vigilantes, while #Haryana authorities moved to cancel the arms licence of Bajrang Dal member #MonuManesar.

https://t.co/IjuOqeFMDW"
1373,2023-02-18 18:42:52+00:00,IndiaToday,"Delhi L-G VK Saxena inspected the ongoing Airport Drain project, which aims to provide significant relief from flooding and waterlogging in and around IGI Airport and the adjacent sectors of Dwarka during the monsoons. (By @KumarKunalmedia)

https://t.co/qLaHKQEwSZ"
1374,2023-02-18 18:41:45+00:00,IndiaToday,"The ruling BJP at the Centre and State are the real beneficiaries of #TipuSultan, #Taliban and #Pakistan as they derive political capital out of these issues by dividing society: UT Khader, Deputy leader of Opposition, Karnataka Assembly

https://t.co/I8n4mcrlOk"
1375,2023-02-18 18:40:06+00:00,IndiaToday,"At least 21 people were arrested in 18 incidents of poll violence in #Tripura since Thursday, Chief Electoral Officer Gitte Kirankumar Dinakarrao said. #TripuraElections2023 

https://t.co/HVyD7GvyhZ"
1376,2023-02-18 18:38:47+00:00,IndiaToday,"BJP has continuously been working against the clock to devise a perfect strategy for the 2024 General Elections, particularly in #UttarPradesh. (By @AbshkMishra)

https://t.co/SkcCetB8YP"
1377,2023-02-18 18:37:11+00:00,IndiaToday,"#Punjab Finance Minister Harpal Singh Cheema commended the GST Council for accepting the state's demand for lowering GST on pencil sharpeners from 18% to 12%.

https://t.co/7uKJXioCTO"
1378,2023-02-18 18:36:01+00:00,IndiaToday,"AIMIM accused Telangana Police of killing a man who allegedly died after being tortured by policemen while being questioned in connection with a theft case.

https://t.co/RZfcirKZZI"
1379,2023-02-18 18:33:52+00:00,IndiaToday,"#Assam CM @himantabiswa claimed that central welfare schemes benefited only a few families in #Meghalaya.

https://t.co/vF9HvrrtCS"
1380,2023-02-18 18:33:05+00:00,IndiaToday,"Union Minister @nitin_gadkari said road projects worth over Rs 25,000 crore are being implemented in #Meghalaya.

https://t.co/z0lprehkMu"
1381,2023-02-18 18:31:48+00:00,IndiaToday,"More than 46,000 people have been killed in the earthquake that struck #Turkey and #Syria and the toll is expected to soar, with some 345,000 apartments in Turkey now known to have been destroyed, and many still missing. #TurkeySyriaEarthquake
https://t.co/H2uShxbAqD"
1382,2023-02-18 18:07:34+00:00,IndiaToday,"#Delhi Deputy CM @msisodia held a review meeting with a core-development team of the 'Deshbhakti Curriculum' on Sunday.  (By @PankajJainClick)

https://t.co/kst7JV2u2K"
1383,2023-02-18 18:04:29+00:00,IndiaToday,"The yearly inflation hit a new high of 38.42% in the outgoing week in cash-strapped #Pakistan as the trend of the hike in the prices of essential commodities continued to rise, according to a media report on Saturday.

https://t.co/RXsd59dzMH"
1384,2023-02-18 18:03:38+00:00,IndiaToday,"EAM @DrSJaishankar emphasised the need for vigilance against ""radical activities"" targeting the Indian community in #Australia in the wake of vandalism of Hindu temples in the country by Khalistani supporters.

https://t.co/seVHFE1i7l"
1385,2023-02-18 18:02:13+00:00,IndiaToday,"Can we untangle the politics of hair?
Art campaign by artist Rohit Chawla comes with a social commentary.
#LifestyleEdit| @Chaiti https://t.co/7DUOfnerj5"
1386,2023-02-18 17:56:19+00:00,IndiaToday,"#Maharashtra CM Eknath Shinde said that Home Minister Amit Shah delivered on his promise to stand behind him like a rock. (By @Pkhelkar)

https://t.co/0X8o3jTnO0"
1387,2023-02-18 17:53:43+00:00,IndiaToday,"A jilted lover threw acid on a 17-year-old girl on Saturday, after she rejected his marriage proposal in Karnataka's Ramanagara district.  (By @nagarjund)

https://t.co/6cOGZFMD8H"
1388,2023-02-18 17:53:38+00:00,IndiaToday,"Revolutionary works by lesser known artist.

Take a look at Vikrant Bhise's powerful social commentary on casteism

#LifestyleEdit| @Chaiti https://t.co/Qw6QY5exP8"
1389,2023-02-18 17:52:51+00:00,IndiaToday,"V-Guard Industries Ltd wins Best Green Office award

To know more about India Today-RPG Happiness At Workplace Summit &amp; Awards, visit - https://t.co/Fqzisv5FLt

@RPGEnterprises | #happinessquest #rpg #rpggroup #rpgenterprises #happinessatworkplace https://t.co/RbZo1uipZA"
